batch_id	local_file_id	file_name	path_stub	volume	issue	year	page_count_estimate	runtime_path_available	ocr_priority	ocr_priority_reason	ocr_scope	ocr_engine	output_basename	expected_output_format	metadata_sidecar_path	status	blocked_by	notes
jbrs-ocr-1125	521001-a16f5f693959	521001.pdf	Burmese/Burma JBRS/1969/521001.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	521001-a16f5f693959-521001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/521001-a16f5f693959-521001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1126	521009-96d64d4a1227	521009.pdf	Burmese/Burma JBRS/JBRS Originals/521009.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	521009-96d64d4a1227-521009	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/521009-96d64d4a1227-521009.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1127	521025-c2d6a342dd74	521025.pdf	Burmese/Burma JBRS/1969/521025.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	521025-c2d6a342dd74-521025	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/521025-c2d6a342dd74-521025.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1128	521027-79b9ed779984	521027.pdf	Burmese/Burma JBRS/1969/521027.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	521027-79b9ed779984-521027	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/521027-79b9ed779984-521027.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1129	521082-f377a63c4476	521082.pdf	Burmese/Burma JBRS/JBRS Originals/521082.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	521082-f377a63c4476-521082	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/521082-f377a63c4476-521082.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1130	522001-2a3415f67469	522001.pdf	Burmese/Burma JBRS/1969/522001.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522001-2a3415f67469-522001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522001-2a3415f67469-522001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1131	522027-5a0fb4e70541	522027.pdf	Burmese/Burma JBRS/1969/522027.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522027-5a0fb4e70541-522027	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522027-5a0fb4e70541-522027.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1132	522043-44fee62cc61a	522043.pdf	Burmese/Burma JBRS/1969/522043.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522043-44fee62cc61a-522043	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522043-44fee62cc61a-522043.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1133	522067-3e938b822ba7	522067.pdf	Burmese/Burma JBRS/1969/522067.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522067-3e938b822ba7-522067	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522067-3e938b822ba7-522067.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1134	522081-52bfbf6bac34	522081.pdf	Burmese/Burma JBRS/JBRS Originals/522081.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522081-52bfbf6bac34-522081	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522081-52bfbf6bac34-522081.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1135	522081-804ebeadbaaa	522081.pdf	Burmese/Burma JBRS/1969/522081.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	522081-804ebeadbaaa-522081	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/522081-804ebeadbaaa-522081.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1136	531001-12d68eece0a6	531001.pdf	Burmese/Burma JBRS/1969/531001.pdf			1969		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	531001-12d68eece0a6-531001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/531001-12d68eece0a6-531001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1137	531025-5721e89a1fce	531025.pdf	Burmese/Burma JBRS/1970/531025.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	531025-5721e89a1fce-531025	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/531025-5721e89a1fce-531025.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1138	531053-277c49f9765c	531053.pdf	Burmese/Burma JBRS/JBRS Originals/531053.pdf			1970		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	531053-277c49f9765c-531053	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/531053-277c49f9765c-531053.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1139	531067-5ad28de9cedd	531067.pdf	Burmese/Burma JBRS/1970/531067.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	531067-5ad28de9cedd-531067	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/531067-5ad28de9cedd-531067.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1140	531084-ac0c3bc6097d	531084.pdf	Burmese/Burma JBRS/1970/531084.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	531084-ac0c3bc6097d-531084	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/531084-ac0c3bc6097d-531084.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1141	532001-54ea9d686222	532001.pdf	Burmese/Burma JBRS/JBRS Originals/532001.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	532001-54ea9d686222-532001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/532001-54ea9d686222-532001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1142	532015-bf55dc76c0f6	532015.pdf	Burmese/Burma JBRS/1970/532015.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	532015-bf55dc76c0f6-532015	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/532015-bf55dc76c0f6-532015.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1143	532055-b29c344316ea	532055.pdf	Burmese/Burma JBRS/JBRS Originals/532055.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	532055-b29c344316ea-532055	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/532055-b29c344316ea-532055.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1144	532065-ae5d457db89a	532065.pdf	Burmese/Burma JBRS/JBRS Originals/532065.pdf			1970		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	532065-ae5d457db89a-532065	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/532065-ae5d457db89a-532065.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1145	541001-5d390a5034ab	541001.pdf	Burmese/Burma JBRS/JBRS Originals/541001.pdf			1971		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	541001-5d390a5034ab-541001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/541001-5d390a5034ab-541001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1146	541031-f0ff252c754e	541031.pdf	Burmese/Burma JBRS/JBRS Originals/541031.pdf			1971		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	541031-f0ff252c754e-541031	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/541031-f0ff252c754e-541031.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1147	541059-193dbfebe909	541059.pdf	Burmese/Burma JBRS/1971/541059.pdf			1971		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	541059-193dbfebe909-541059	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/541059-193dbfebe909-541059.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
