hit_id	local_file_id	batch_id	file_name	page_marker	hit_type	matched_marker	short_context	language_scope_guess	burmese_relevance_guess	priority	next_action	notes
jbrs-ocr-hit-2029866c0e	may_oung_1929_prome_and_the_pyus_jbrs_2_-b82612456f38	jbrs-ocr-3337	021072.pdf	page 2	inscription_marker	pyu inscription	ord bearing any resemblance to Shan occurs in the Pyu inscription recently deciphered by Mr. Blagden (J. R. A. S., 1911, p. 365) is against the theory that	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-ec5d8213f2	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 11	inscription_marker	inscription	ots, transcribed (h) is almost not found in stone inscriptions. In Old Mon it indicates the explosive heavy tone as in Modern Burmese. Strangely enough	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-eddb470e27	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 11	inscription_marker	inscriptions	ots, transcribed (h) is almost not found in stone inscriptions. In Old Mon it indicates the explosive heavy tone as in Modern Burmese. Strangely enough,	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-067ce142e6	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 12	inscription_marker	inscription	ndica) 1 See H. L. Shorto's Dictionary of Old Mon Inscriptions from 6th to 16th Centuries, Oxford University Press, 1971. The most reliable authority i	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3aef302de8	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 12	inscription_marker	inscriptions	ndica) 1 See H. L. Shorto's Dictionary of Old Mon Inscriptions from 6th to 16th Centuries, Oxford University Press, 1971. The most reliable authority in	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2c40101275	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 12	inscription_marker	mon inscription	ia Indica) 1 See H. L. Shorto's Dictionary of Old Mon Inscriptions from 6th to 16th Centuries, Oxford University Press, 1971. The most reliable authority i	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-ca7a41a9a5	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 19	inscription_marker	inscription	1 See Lokahteikpan by Bohmu Ba Shin for other ink inscriptions of Old Burmese. JBRS, LVIII, i, Oct., 1975. Copyright© 1998 - Myanmar Book Centre & Book	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-578a7f6fa5	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 19	inscription_marker	inscriptions	1 See Lokahteikpan by Bohmu Ba Shin for other ink inscriptions of Old Burmese. JBRS, LVIII, i, Oct., 1975. Copyright© 1998 - Myanmar Book Centre & Book 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-77e6210f18	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 2	inscription_marker	inscription	 the ancient epigraphs of Burma comprising lithic inscriptions, terra-cotta records as well as mural writings in ink. No one without adequate knowledge	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-deeffd578a	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 2	inscription_marker	inscriptions	 the ancient epigraphs of Burma comprising lithic inscriptions, terra-cotta records as well as mural writings in ink. No one without adequate knowledge 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9e056d8d9b	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 21	inscription_marker	inscription	kt.) niyrpan nibbana (Pali) 1 Selections from the Inscriptions of Pagan by Professor U E Maung. p. 59, line 6.- 66 သိ စပ် မြင် နှင့် ,, သော သဗ္ဗ ညု တ ည	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-da23503402	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 21	inscription_marker	inscriptions	kt.) niyrpan nibbana (Pali) 1 Selections from the Inscriptions of Pagan by Professor U E Maung. p. 59, line 6.- 66 သိ စပ် မြင် နှင့် ,, သော သဗ္ဗ ညု တ ညာ	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-814e9588fb	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 21	inscription_marker	selections from the inscriptions of pagan	uha (S/P) nirvāṇa (Skt.) niyrpan nibbana (Pali) 1 Selections from the Inscriptions of Pagan by Professor U E Maung. p. 59, line 6.- 66 သိ စပ် မြင် နှင့် ,, သော သဗ္ဗ ညု တ ညာန် ” “si	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-079fbca381	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 22	inscription_marker	inscription	"den, Dr. C.O. ""The Mon & Pyu faces of the Myazedi Inscriptions."" Epigraphia Birmanica Vol. I pt. I Govt. Press, Rangoon, 1919. Reprint 1974. • Cornyn, "	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-dc7c8c7237	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 22	inscription_marker	inscriptions	"den, Dr. C.O. ""The Mon & Pyu faces of the Myazedi Inscriptions."" Epigraphia Birmanica Vol. I pt. I Govt. Press, Rangoon, 1919. Reprint 1974. • Cornyn, W"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6eed68e4b8	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 22	inscription_marker	selections from the inscriptions of pagan	kshop (Sarpebeikman) Rangoon. E Maung, Professor. Selections from the Inscriptions of Pagan, Pyiññyananda Press, Rangoon 1958. (Burmese.) Getty, Alice. The Gods of Northern Buddhis	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-77a5ff7334	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	inscription_marker	burmese inscription	versity, Oct. 1974, pp. 1–22. Nyein Maung, U. Old Burmese Inscriptions Vol. I, Govt. Press, Rangoon, 1972. (Burmese) Pe Maung Tin, Dr. and Dr. G.H. Luce. The G	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-56be800e87	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	inscription_marker	inscription	 Oct. 1974, pp. 1–22. Nyein Maung, U. Old Burmese Inscriptions Vol. I, Govt. Press, Rangoon, 1972. (Burmese) Pe Maung Tin, Dr. and Dr. G.H. Luce. The G	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-dcc21093d2	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	inscription_marker	inscriptions	 Oct. 1974, pp. 1–22. Nyein Maung, U. Old Burmese Inscriptions Vol. I, Govt. Press, Rangoon, 1972. (Burmese) Pe Maung Tin, Dr. and Dr. G.H. Luce. The Gl	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8a39e59449	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	inscription_marker	mon inscription	 1925. Shorto, Professor H.L. A Dictionary of the Mon Inscriptions from the 6th to 16th Centuries, Oxford, 1971. Stewart, J.A., C.W. Dunn., & Dr. Hla Pe. A	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b57884595b	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	text_marker	pali text	ondon, 1969. Rhys Davids, T.W., and W. Stede. The Pali Text Society's Pali-English Dictionary, 1925. Shorto, Professor H.L. A Dictionary of the Mon I	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9233bc83b9	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 23	translation_marker	translation	he Glass Palace Chronicle of the Kings of Burma, (Translation from Burmese) Oxford, 1923. Reprint 1960, Rangoon University Press. Pe Maung Tin, Dr. and	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5e08c5366a	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 4	inscription_marker	inscription	"Vol. I pt. I, pp. 59-68. The Pyu Face of 'Myazedi Inscription by C. O. Blagden. 4 Dr. G. H. Luce considers that, ""In 832 and 835 A.D. Halin, the Pyu ca"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-ff181f46af	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 5	inscription_marker	burmese inscription	 in the early part of 12th century A.D. The first Burmese inscription so far discovered was dated 1112 A.D.2 Previous to this, the Burmese Kings had written mo	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-c0d87e4d86	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 5	inscription_marker	inscription	early part of 12th century A.D. The first Burmese inscription so far discovered was dated 1112 A.D.2 Previous to this, the Burmese Kings had written mo	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-111f2ab20a	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 5	inscription_marker	inscriptions	nd Alaungsithu (Cañsu 1) had never engraved their inscriptions in Burmese. The Burmese Kingdom of Pagan was sacked by the Mongols headed by Kublai Khan,	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-80b2a44a6d	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 6	inscription_marker	inscription	ntury by adapting the Mon script. ,, 2 The Palace Inscriptions of Shwenankyawt Shin of Ava, line 10-warawas wayu ga kṣī ti bra te jo du rā ŝa phaḥ JBRS	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-701b505599	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 6	inscription_marker	inscriptions	ntury by adapting the Mon script. ,, 2 The Palace Inscriptions of Shwenankyawt Shin of Ava, line 10-warawas wayu ga kṣī ti bra te jo du rā ŝa phaḥ JBRS,	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-be637e0fcc	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 7	inscription_marker	burmese inscription	iting in Burmese began there are only a few dated Burmese inscriptions that have been discovered at Pagan. It is very curious enough to see a small temple at P	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-38dbd04a4e	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 7	inscription_marker	inscription	engraved together on each face of a quadrilingual inscription stone. All the four languages are found to be of the same matter. The extinct Pyu and Old	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-a6fa06350f	naipanhjla_1975_a_comparative_study_of_o-b99961e719f2	jbrs-ocr-3339	NaiPanHJla-1975-a-comparative-study-of-old-and-modern-burmese.pdf	page 7	inscription_marker	inscriptions	 Burmese began there are only a few dated Burmese inscriptions that have been discovered at Pagan. It is very curious enough to see a small temple at Pa	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-bc19220a3a	paganrestoration_thantun1976-a533abc3acb8	jbrs-ocr-3342	PaganRestoration-ThanTun1976.pdf	page 1	inscription_marker	inscription	PAGAN RESTORATION' by THAN TUN² LITHIC INSCRIPTIONS of Burma left from the period 11 - 13 centuries A.D. have a fairly frequent mention of r	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-a43f68dad3	paganrestoration_thantun1976-a533abc3acb8	jbrs-ocr-3342	PaganRestoration-ThanTun1976.pdf	page 1	inscription_marker	inscriptions	PAGAN RESTORATION' by THAN TUN² LITHIC INSCRIPTIONS of Burma left from the period 11 - 13 centuries A.D. have a fairly frequent mention of re	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-2a311f34b8	paganrestoration_thantun1976-a533abc3acb8	jbrs-ocr-3342	PaganRestoration-ThanTun1976.pdf	page 10	inscription_marker	inscription	ot know who repaired the U Pali Thein but the ink inscriptions on the wall of the north entrance mention that wall paintings which would most probably 	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
