record_id	source_volume	source_inscription_number	source_page	face	title_original	source_file
obi-v05-n0049-re-p0121	5	49	121	reverse	ပိုက်သည်ရပ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No49__re_p121.txt
obi-v05-n0049-tx-p0123	5	49	123	right	ပိုက်သည်ရပ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No49__ri_p123.txt
obi-v05-n0004-tx-p0008	5	4	8		ပဲသာမင်း ကျောင်းနှင့်ဘုရားကျောက်စာ မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No4___p8.txt
obi-v05-n0004-tx-p0009	5	4	9		ပဲသာမင်းကျောင်းနှင့် ဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No4___p9.txt
obi-v05-n0050-ob-p0124	5	50	124	obverse	ရန်နောင်ကျက်သရေ အထိန်းမောင်နှံ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No50__ob_p124.txt
obi-v05-n0051-re-p0126	5	51	126	reverse	ဂူကျောင်းအား မြေလှူသော ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No51__re_p126.txt
obi-v05-n0051-tx-p0126	5	51	126	right	ဂူကျောင်းအား မြေလှူသော ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No51__ri_p126.txt
obi-v05-n0052-ob-p0127	5	52	127	obverse	ရှင်သုဘရစ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No52__ob_p127.txt
obi-v05-n0052-re-p0127	5	52	127	reverse	ရှင်သုဘရစ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No52__re_p127.txt
obi-v05-n0053-ob-p0128	5	53	128	obverse	ကျောင်းအားမြေလှူသော ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No53__ob_p128.txt
obi-v05-n0054-ob-p0129	5	54	129	obverse	မင်းအသင်္ခယာ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No54__ob_p129.txt
obi-v05-n0055-tx-p0130	5	55	130		သင်းတော်သွေး ကျောက်စာ၊ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No55___p130.txt
obi-v05-n0056-ob-p0130	5	56	130	obverse	ရွက်ညိုတောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No56__ob_p130.txt
obi-v05-n0057-tx-p0131	5	57	131		ကုလားက ဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No57___p131.txt
obi-v05-n0058-ob-p0133	5	58	133	obverse	စုက္ကတေးကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No58__ob_p133.txt
obi-v05-n0058-re-p0134	5	58	134	reverse	စုက္ကတေးကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No58__re_p134.txt
obi-v05-n0059-ob-p0134	5	59	134	obverse	ဓါးမတိုက်သူဌေးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No59__ob_p134.txt
obi-v05-n0059-re-p0134	5	59	134	reverse	ဓါးမတိုက်သူဌေးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No59__re_p134.txt
obi-v05-n0005-tx-p0010	5	5	10		ဆင်ကဲ စောစံပကျောင်းကျောက်စာ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No5___p10.txt
obi-v05-n0060-ob-p0135	5	60	135	obverse	ဂဠုန်တောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No60__ob_p135.txt
obi-v05-n0061-ob-p0135	5	61	135	obverse	ပီပင်ကုန်းဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No61__ob_p135.txt
obi-v05-n0062-ob-p0136	5	62	136	obverse	သစ္စာရဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No62__ob_p136.txt
obi-v05-n0062-re-p0137	5	62	137	reverse	သစ္စာရဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No62__re_p137.txt
obi-v05-n0063-re-p0138	5	63	138	reverse	မီးငြိမ်းကုန်းဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No63__re_p138.txt
obi-v05-n0064-tx-p0139	5	64	139		နန်းကျားရွာ မတ်ရပ်တော်ဘုရားမှ စာ	OBI_Corpus_Vol5/OBI_Vol5_No64___p139.txt
obi-v05-n0065-tx-p0151	5	65	151		ကောင်းမှုတော်ဘုရားကျောက်စာ မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No65___p151.txt
obi-v05-n0065-ob-p0140	5	65	140	obverse	ကောင်းမှုတော်ဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No65__ob_p140.txt
obi-v05-n0006-ob-p0011	5	6	11	obverse	ပိတူးသင်္ဃရာဇာ စည်းခုံ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No6__ob_p11.txt
obi-v05-n0006-re-p0015	5	6	15	reverse	ပိတူးသင်္ဃရာဇာ စည်းခုံ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No6__re_p15.txt
obi-v05-n0007-ob-p0017	5	7	17	obverse	မင်းကျည်ကျပ် ဘုရားကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No7__ob_p17.txt
obi-v05-n0008-ob-p0018	5	8	18	obverse	မင်းရဲကျော်စွာမောင်နှံကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No8__ob_p18.txt
obi-v05-n0008-re-p0019	5	8	19	reverse	မင်းရဲကျော်စွာ မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No8__re_p19.txt
obi-v05-n0009-tx-p0030	5	9	30		တက်နွယ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No9___p30.txt
obi-v05-n0009-tx-p0032	5	9	32		တက်နွယ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No9___p32.txt
obi-v05-n0009-ob-p0021	5	9	21	obverse	တက်နွယ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No9__ob_p21.txt
obi-v05-n0009-re-p0025	5	9	25	reverse	တက်နွယ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No9__re_p25.txt
obi-v06-n0010-ob-p0016	6	10	16	obverse	ရွှေကြက်ယက်မုဌောဘုရားကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No10__ob_p16.txt
obi-v06-n0011-ob-p0018	6	11	18	obverse	ရွှေမုတ္တောစေတီကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No11__ob_p18.txt
obi-v06-n0012-ob-p0022	6	12	22	obverse	နိဗ္ဗာန်ဆိပ်ဦးဘုရားကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No12__ob_p22.txt
obi-v06-n0013-re-p0030	6	13	30	reverse	နိဗ္ဗာန်ဆိပ်ဦးဘုရားကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No13__re_p30.txt
obi-v06-n0014-ob-p0039	6	14	39	obverse	ဘုံစံတုလွတ်ကျောင်းကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No14__ob_p39.txt
obi-v06-n0015-re-p0048	6	15	48	reverse	ဘုံစံတုလွတ်ကျောင်းကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No15__re_p48.txt
obi-v06-n0016-tx-p0053	6	16	53	_	ရန်အောင်မင်္ဂလာစေတီတော်ကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No16____p53.txt
obi-v06-n0017-tx-p0056	6	17	56	_	ပုဂံရွှေစည်းခုံကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No17____p56.txt
obi-v06-n0018-tx-p0071	6	18	71	_	သိမ်အောင်ကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No18____p71.txt
obi-v06-n0019-tx-p0073	6	19	73	_	ပန်စွာဆရာတော်အရိုးအိုးကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No19____p73.txt
obi-v06-n0001-ob-p0001	6	1	1	obverse	ဖောင်တော်ဦးစေတီကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No1__ob_p1.txt
obi-v06-n0020-tx-p0076	6	20	76	_	ပြည်နိဗ္ဗာန်ဘုရားကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No20____p76.txt
obi-v06-n0021-tx-p0079	6	21	79	upper	မြင်မိမုတ္ထောဘုရားကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No21__up_p79.txt
obi-v06-n0022-tx-p0081	6	22	81	lower	မြင်မိမုတ္ထောဘုရားကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No22__lo_p81.txt
obi-v06-n0023-tx-p0083	6	23	83	_	အင်းဝဆင်ဖြူရှင်မင်းတရားအလှူပြုသောကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No23____p83.txt
obi-v06-n0024-ob-p0086	6	24	86	obverse	အင်းဝမိုးထိကျောင်းကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No24__ob_p86.txt
obi-v06-n0025-re-p0093	6	25	93	reverse	အင်းဝမိုးထိကျောင်းကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No25__re_p93.txt
obi-v06-n0026-ob-p0099	6	26	99	obverse	မဟာသိမ်တော်ကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No26__ob_p99.txt
obi-v06-n0027-re-p0104	6	27	104	reverse	မဟာသိမ်တော်ကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No27__re_p104.txt
obi-v06-n0028-ob-p0108	6	28	108	obverse	အဝမြို့လောကမန်အောင်ဘုရားကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No28__ob_p108.txt
obi-v06-n0029-re-p0112	6	29	112	reverse	အဝမြို့လောကမန်အောင်ဘုရားကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No29__re_p112.txt
obi-v06-n0002-ob-p0003	6	2	3	obverse	သိမ်တော်ကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No2__ob_p3.txt
obi-v06-n0030-ob-p0116	6	30	116	obverse	တောင်တွင်းကြီးမြို့နယ် ဝက်ချင်းကန်ကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No30__ob_p116.txt
obi-v06-n0031-re-p0118	6	31	118	reverse	တောင်တွင်းကြီးမြို့နယ် ဝက်ချင်းကန်ကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No31__re_p118.txt
obi-v06-n0032-ob-p0120	6	32	120	obverse	အောင်မြေလောကဘုရားကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No32__ob_p120.txt
obi-v06-n0033-re-p0126	6	33	126	reverse	အောင်မြေလောကဘုရားကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No33__re_p126.txt
obi-v06-n0034-ob-p0133	6	34	133	obverse	ရွှေဂူကြီးဘုရားကျောက်စာ (က)	OBI_Corpus_Vol6/OBI_Vol6_No34__ob_p133.txt
obi-v06-n0035-re-p0138	6	35	138	reverse	ရွှေဂူကြီးဘုရားကျောက်စာ (ခ)	OBI_Corpus_Vol6/OBI_Vol6_No35__re_p138.txt
obi-v06-n0036-tx-p0141	6	36	141	_	သင်္ကန်းရုံနည်းအဆုံးအဖြတ်ကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No36____p141.txt
obi-v06-n0037-ob-p0145	6	37	145	obverse	ပုဂံရွှေစည်းခုံကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No37__ob_p145.txt
obi-v06-n0038-tx-p0148	6	38	148	_	မဟာရတနာ မဉ္ဇူတိလောကစေတီကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No38____p148.txt
obi-v06-n0003-ob-p0005	6	3	5	obverse	ရတနာမုနိဘုရားကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No3__ob_p5.txt
obi-v06-n0004-ob-p0006	6	4	6	obverse	ရွှေသိမ်တော်မော်ကွန်းကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No4__ob_p6.txt
obi-v06-n0005-ob-p0007	6	5	7	obverse	လေးစုံသ္မီးမောင်နှံကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No5__ob_p7.txt
obi-v06-n0006-ob-p0008	6	6	8	obverse	သူကြီးစံပေါင်သ္မီး မောင်နှံကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No6__ob_p8.txt
obi-v06-n0007-tx-p0009	6	7	9	_	ဂေါတမဂူကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No7____p9.txt
obi-v06-n0008-ob-p0011	6	8	11	obverse	ခြေတော်ရာကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No8__ob_p11.txt
obi-v06-n0009-ob-p0013	6	9	13	obverse	ရွှေတန်ဆာဘုရားကျောက်စာ	OBI_Corpus_Vol6/OBI_Vol6_No9__ob_p13.txt
obi-v07-n0010a-ob-p0026	7	10a	26	obverse	ကန်ကျက်ကလိည်သူကြီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No10a__ob_p26.txt
obi-v07-n0010b-re-p0028	7	10b	28	reverse	ကန်ကျက်ကလိည်သူကြီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No10b__re_p28.txt
obi-v07-n0011-tx-p0030	7	11	30		နက္ကာပြံကြီးမယားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No11___p30.txt
obi-v07-n0013-tx-p0036	7	13	36		သ္ခိင်မဟာထီမြေကျွန်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No13___p36.txt
obi-v07-n0014-tx-p0038	7	14	38		ဂုဏပတိမယားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No14___p38.txt
obi-v07-n0015-tx-p0041	7	15	41		ဓမ္မသူဌေးလင်မယားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No15___p41.txt
obi-v07-n0016a-ob-p0044	7	16a	44	obverse	သူကြွယ်ငခင်ပွန်သင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No16a__ob_p44.txt
obi-v07-n0016b-re-p0045	7	16b	45	reverse	သူကြွယ်ငခင်ပွန်သင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No16b__re_p45.txt
obi-v07-n0017a-ob-p0048	7	17a	48	obverse	သံပျင်ပတုန်မလောက်သွာဘုရားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No17a__ob_p48.txt
obi-v07-n0017b-re-p0049	7	17b	49	reverse	သံပျင်ပတုန်မလောက်သွာဘုရားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No17b__re_p49.txt
obi-v07-n0018-tx-p0052	7	18	52		သင်ကြီသီလဗင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No18___p52.txt
obi-v07-n0019a-ob-p0055	7	19a	55	obverse	မင်္ဂလာဒေဝီကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No19a__ob_p55.txt
obi-v07-n0019b-re-p0059	7	19b	59	reverse	မင်္ဂလာဒေဝီကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No19b__re_p59.txt
obi-v07-n0001-tx-p0001	7	1	1		စည်သူမင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No1___p1.txt
obi-v07-n0020-tx-p0061	7	20	61		မင်မတ်စတုရင်ကပတိလင်မယားကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No20___p61.txt
obi-v07-n0021-tx-p0064	7	21	64		ဆင်ပြူ့သိခင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No21___p64.txt
obi-v07-n0022-tx-p0068	7	22	68		အမတ်ကြီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No22___p68.txt
obi-v07-n0023-tx-p0070	7	23	70		စလင်တပိုဝ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No23___p70.txt
obi-v07-n0024-tx-p0072	7	24	72		တိုင်းချစ်ဘုရားသင်ပုတ်လဲလှူကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No24___p72.txt
obi-v07-n0025a-tx-p0074	7	25a	74		သခင်ခင်ဥန်နှင့်သင်ကြီကုံကယ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No25a___p74.txt
obi-v07-n0025b-tx-p0075	7	25b	75		ရာဇသင်ကြံမြေလှူကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No25b___p75.txt
obi-v07-n0026-tx-p0079	7	26	79		စစ်လျင်သူကြီးအနန္တသူကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No26___p79.txt
obi-v07-n0027-tx-p0083	7	27	83		အမတ်ကြီးရာဇသင်င်္ကြံကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No27___p83.txt
obi-v07-n0028-tx-p0086	7	28	86		ဥစ္စနာမင်းကြီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No28___p86.txt
obi-v07-n0029-tx-p0089	7	29	89		ဧကရစ်မင်းကြီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No29___p89.txt
obi-v07-n0002-tx-p0004	7	2	4		သင်ပုတ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No2___p4.txt
obi-v07-n0030a-ob-p0091	7	30a	91	obverse	အမတ်ကြီးစလေမင်းမောင်နံကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No30a__ob_p91.txt
obi-v07-n0030b-re-p0092	7	30b	92	reverse	အမတ်ကြီးစလေမင်းမောင်နံကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No30b__re_p92.txt
obi-v07-n0031a-ob-p0097	7	31a	97	obverse	ထနောင်းကန်သူကြီးသမီးမောင်နှံကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No31a__ob_p97.txt
obi-v07-n0031b-re-p0098	7	31b	98	reverse	ထနောင်းကန်သူကြီးသမီးမောင်နှံကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No31b__re_p98.txt
obi-v07-n0032a-ob-p0102	7	32a	102	obverse	ဝါရာရွာသူကြွယ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No32a__ob_p102.txt
obi-v07-n0032b-re-p0103	7	32b	103	reverse	ဝါရာရွာသူကြွယ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No32b__re_p103.txt
obi-v07-n0033-tx-p0106	7	33	106		အကောက်ခွန်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No33___p106.txt
obi-v07-n0034-tx-p0108	7	34	108		ရာဇသင်္ကြံသမီးကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No34___p108.txt
obi-v07-n0035a-ob-p0110	7	35a	110	obverse	မိဖုရားကြီးသီရိမဟာဓမ္မဒေဝီကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No35a__ob_p110.txt
obi-v07-n0035b-re-p0115	7	35b	115	reverse	မိဖုရားကြီးသီရိမဟာဓမ္မဒေဝီကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No35b__re_p115.txt
obi-v07-n0036-tx-p0121	7	36	121		သူကြွယ်ငကုလားသင်သိမ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No36___p121.txt
obi-v07-n0038-tx-p0124	7	38	124		နွားထိန်းအလိုတော်ပြည့်စလင်းအသင်္ခရာကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No38___p124.txt
obi-v07-n0039-tx-p0126	7	39	126		ပုရန်ငါယန်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No39___p126.txt
obi-v07-n0003a-ob-p0006	7	3a	6	obverse	သရပိုလ် သ္ခိင်ကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No3a__ob_p6.txt
obi-v07-n0003b-re-p0007	7	3b	7	reverse	သရပိုလ် သ္ခိင်ကျောင်းကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No3b__re_p7.txt
obi-v07-n0040-tx-p0128	7	40	128		ပုကံမဟာဓိဓမ္မကျွန်လှူကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No40___p128.txt
obi-v07-n0004-tx-p0010	7	4	10		စည်သူမင်းကြီး ဂူလျောင်းဂူပြောက်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No4___p10.txt
obi-v07-n0005-tx-p0012	7	5	12		ငဦသင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No5___p12.txt
obi-v07-n0006-tx-p0014	7	6	14		လက်ဆောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No6___p14.txt
obi-v07-n0007-tx-p0016	7	7	16		တောကျောင်းသခင်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No7___p16.txt
obi-v07-n0008-tx-p0018	7	8	18		ညာနရင်သီဘုရားကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No8___p18.txt
obi-v07-n0009a-ob-p0021	7	9a	21	obverse	သိင်္ဃဝီရ်သုဇ္ဇ်ဗိုလ်ကျောက်စာ	OBI_Corpus_Vol7/OBI_Vol7_No9a__ob_p21.txt
