bibtex_key	entry_type	author	editor	year	title	booktitle	journal	publisher	address	doi	url	isbn	raw_entry_hash	source_label	notes
Wiesemuller2003	book	"Wiesem\""uller B.} and {Rothe H.} and {Henke W."		2003	{P}hylogenetische {S}ystematik			Springer	Berlin [u.a.]				e12adff68b270e6b330f3ae25eedcd3b9b06f46d5051a484b21b20787f0952b2	asia 2.bib	
Wiesinger1964	article	Peter Wiesinger		1964	"{D}as phonetische {T}ranskriptionssystem der {Z}eitschrift ""{T}euthonista"". {E}ine {S}tudie zu seiner {E}ntstehung und {A}nwendbarkeit in der deutschen {D}ialektologie mit einem {Ü}berblick über die {G}eschichte der phonetischen {T}ranskription im {D}eutschen bis 1924"		Zeitschrift für Mundartforschung	Franz Steiner Verlag			http://www.jstor.org/stable/40500597		0eeb9230a0b25466901fa2023a66bf7267dc3e778c2447232ebd52d51722f7ee	asia 2.bib	
Wikipedia2009	misc	Wikipedia		2009	{C}omparative method --- {W}ikipedia{,} {T}he {F}ree {E}ncyclopedia						http://en.wikipedia.org/w/index.php?title=Comparative_method&oldid=321115488		8b38545c97988abcfed009561521f39d744c7b1eccc2b2a686dd0ea1d1b681bc	asia 2.bib	
Wiley1981	book	Wiley, E. O.		1981	{P}hylogenetics			New York: John Wiley and Sons					0bd4b4edfcc2062c804490d2129ba1955eafdd17398169df91fa2d0515f487dd	asia 2.bib	
Willems2016	article	Willems, Matthieu and Lord, Etienne and Laforest, Louise and Labelle, Gilbert and Lapointe, Fran{\c{c}}ois-Joseph and Di Sciullo, Anna Maria and Makarenkov, Vladimir		2016	{U}sing hybridization networks to retrace the evolution of {I}ndo-{E}uropean languages		BMC Evolutionary Biology			10.1186/s12862-016-0745-6	http://dx.doi.org/10.1186/s12862-016-0745-6		5d7f8a6a52663f62cddc7673c6c8203011fc74ebd8a9c74862c057eb6bedb551	asia 2.bib	
Williams1874	book	Williams, S. W.		1889	{A} syllabic dictionary of the {C}hinese language			American Mission Press					caa304c95d7dec0b3fe65b3e87b42cbaf5564b990bdae8dc77b9a202836094f1	asia 2.bib	
Williams2015	article	Williams, Tom A. and Heaps, Sarah E. and Cherlin, Svetlana and Nye, Tom M. W. and Boys, Richard J. and Embley, T. Martin		2015	{N}ew substitution models for rooting phylogenetic trees		Philosophical Transactions of the Royal Society B						dcdeb9116ba1832098706887c679dc4f742980388f7f23c4f0fac754a7332b40	asia 2.bib	
Wilson2004	article	Deirdre Wilson		2004	{R}elevance and lexical pragmatics		UCL Working Papers in Linguistics						66258860006159fb7c36454288a0f3491544e18518455fc74505e3f953bce732	asia 2.bib	
Wilson2003	article	Deirdre Wilson		2003	{R}elevance and lexical pragmatics		Italian Journal of Linguistics						160e006d2d16003376461c595fb01bf212e5178bb19cc73e3d67da758f7cb437	asia 2.bib	
Wilson1969	article	Wilson, Darryl		1969	{T}he {B}inandere language family		Papers in New Guinea Linguistics	The Australian National University	Canberra				d63412202221247c1f0eeec9c2788468148d4a595da29ef9e9f9f17fd393624c	asia 2.bib	
Wilson1998	book	Wilson, Edward O.		1998	{C}onsilience. {T}he unity of knowledge			Vintage Books	New York				48194ef6cb91556a14680af9780234d5b20430a4b8e8ce69418e22943b4167eb	asia 2.bib	
Wilson1988	article	Wilson, M. D.		1988	{T}he {MRC} psycholinguistic database: {M}achine readable dictionary. {V}ersion 2.		Behavioural Research Methods, Instruments and Computers						3108710e03eb798f5cce10a6963535ccd0eb26fbd0dc124a01567c73025b61e6	asia 2.bib	
Winchester1960	article	Winchester, John W.		1960	{I}mportance of {C}hinese for scientific communication		Science						12ed905c5ee3a2a7990bbfa3b772eb336c9e7804b8f2488c99648f8842b91677	asia 2.bib	
Winner1989	article	Winner, Ellen		1989	{H}ow {C}an {C}hinese {C}hildren {D}raw so {W}ell?		Journal of Aesthetic Education						de6542ecc1f6ca94b5c9058641d2561999442e6e4bb84c31e36cc09011c992c5	asia 2.bib	
Witkowski1981	article	Witkowski, Stanley R. and Brown, Cecil H. and Chase, Paul K.		1981	{W}here do tree terms come from?		Man						16065d0807f8b88bc8fd4e803b388fe40812705877b72d740f6caa8b48c9c2b4	asia 2.bib	
Witten2005	book	Witten, Ian H. and Frank, Eibe		2005	{D}ata mining			Elsevier					b9d314b8374815e306c7fe07f0dfbfbdb122e0537b02025a28c124e87128c00d	asia 2.bib	
Wittkop2010	article	Wittkop, T. and Emig, D. and Lange, S. and Rahmann, S. and Albrecht, M. and Morris, J. H. and Bocker, S. and Stoye, J. and Baumbach, J.		2010	{P}artitioning biological data with transitivity clustering		Nature Methods						a94a160563858f3e5b396fa4a63fb965e985af42f76809dc8afe5c747f99f0ea	asia 2.bib	
Wittman1973	inproceedings	Wittman, Gontran Henri		1973	{T}he lexicostatistical classification of the {F}rench-based creole languages	{L}exicostatistics in {G}enetic {L}inguistics. {P}roceedings of the {Y}ale {C}onference. {Y}ale {U}niversity. {A}pril 3-4. 1971							2222c8fd1642aa3ae245d7072b9a959a044ace00e9ee120b9ca61dcc78c34860	asia 2.bib	
Wittmann1969	article	Wittmann, Henri		1969	{A} lexico-statistic inquiry into the diachrony of {H}ittite		Indogermanische Forschungen						82e67cc3d2147610570c69d7f67dc20460211064e76d30e927dbbce0223e5069	asia 2.bib	
Woese1998	article	Woese, Carl R.		1998	{T}he universal ancestor		Proceedings of the National Academy of Sciences of the United States of America						0924e7903023a83e8cef837150cd6697b4751064a09a69c5bc37485aac85ba4d	asia 2.bib	
Woese1990	article	Woese, C. R. and Kandler, O. and Wheelis, M. L.		1990	{T}owards a natural system of organisms: proposal for the domains {A}rchaea, {B}acteria, and {E}ucarya		Proc. Natl. Acad. Sci. U.S.A.						8f19c1eeec0a49219598ec2e0f47b40d213b34dddb77c27042f56600fb62a924	asia 2.bib	
Wolf1999	article	Wolf, Y. I. and Brenner, S. E. and Bash, P. A. and Koonin, E. V.		1999	{D}istribution of protein folds in the three superkingdoms of life		Genome Research						d9165d59843f338f621db073224dbf7eb2680b6bfad042d091b6f0c5686c2cb1	asia 2.bib	
Woll2010	online	Woll, Bencie and Crasborn, Onno and van der Kooj, Els, and Mesch, Johanna and Bergman, Brita		2010	{E}xtended {S}wadesh list for signe languages						http://www.let.ru.nl/sign-lang/echo/		b4993f89dc445132d69cd9a48a1c417f83b75c133a796ef58403317b9e873e5c	asia 2.bib	
Wong2006	thesis	Wong, Wai Yi Peggy		2006	{S}yllable fusion in {C}antonese connected speech				Columbus				e859522161349062e700454cc157cf67a544f4a1958a1ecd842c8cc687ac7e7a	asia 2.bib	
Woodhouse2013	article	Robert Woodhouse		2013	{O}n the reality of the laryngeal theory: a response to {W}itold {M}ańczak		Historische Sprachforschung / Historical Linguistics	Vandenhoeck \& Ruprecht (GmbH \& Co. KG)			http://www.jstor.org/stable/43857935		541f42d06307deef9c36f47d40005f31ca698c8d069283bf52a62810eefd3c92	asia 2.bib	
Woodward2009	incollection	Woodward, James	Emmorey, Karen and Lane, Harlan	2009	{S}ign languages and sign language families in {T}hailand and {V}iet {N}am	{T}he signs of language revisited: {A}n anthology to honor {U}rsula {B}ellugi and {E}dward {K}lima		Lawrence Erlbaum	Mahwah				0ee7eae6443a49b430a318eadc54b32c8ffcd58d7760bbbf6b500448e3285c21	asia 2.bib	
Woodward1978	incollection	Woodward, James	Siple, P.	1978	{H}istorical bases of {A}merican {S}ign {L}anguage	{U}nderstanding language through sign language research		Academic Press	New York				22e72c12d956dbcf9ceac73cb3bf21e6f7799ab30ff12be930f6dce0f90be0f7	asia 2.bib	
Woodward1993	article	Woodward, James		1993	{L}exical evidence for the existence of {S}outh {A}sian and {E}ast {A}sian sign language families		Journal of Asian Pacific Communication						b5fa4598a65ee45cd58cf5a2cbfdc119b6320a8efe1a92125645dd33425a8568	asia 2.bib	
Woodward1991	article	Woodward, James		1991	{S}ign language varieites in {C}osta {R}ica		Sign Language Studies						e9c4f4b4666a871782d2b9a666156177522c15917bef90cb6e2d0100aea1c95b	asia 2.bib	
Wray2014	article	Gregory A. Wray and Hopi E. Hoekstra and Douglas J. Futuyma and Richard E. Lenski and Trudy F. C. Mackay and Dolph Schluter and Joan E. Strassmann		2014	{D}oes evolutionary theory need a rethink? {N}o, all is well		Nature						782e38394b0bf3bfe0b50ce4437bdfebfe88916f4fffac0b888b7d184d6617f6	asia 2.bib	
Wright2014	article	Wright, April M. AND Hillis, David M.		2014	{B}ayesian {A}nalysis {U}sing a {S}imple {L}ikelihood {M}odel {O}utperforms {P}arsimony for {E}stimation of {P}hylogeny from {D}iscrete {M}orphological {D}ata		PLoS ONE	Public Library of Science		10.1371/journal.pone.0109210	http://dx.doi.org/10.1371%2Fjournal.pone.0109210		85fe3349ad9803588d34d5cc2fc995fe04e380630dcf04b62034f9e0103daa09	asia 2.bib	
Wright2016	article	Wright, April M. and Lloyd, Graeme T. and Hillis, David M.		2016	{M}odeling {C}haracter {C}hange {H}eterogeneity in {P}hylogenetic {A}nalyses of {M}orphology through the {U}se of {P}riors		Systematic Biology			10.1093/sysbio/syv122	+ http://dx.doi.org/10.1093/sysbio/syv122		0d35f39f81033137d3ef13ecd0ce4c1ed50ca4f194f57602a360482a01643192	asia 2.bib	
Wright1976	article	Wright, Edmond L.		1976	{A}rbitrariness and motivation		Foundations of Language	Springer					5f6b562b61418c6f075750da74631ce2f518b1034ca06aa925563025867acf5b	asia 2.bib	
Wu2010	book	Wú Yúnyí 伍云姬 and Chén Ruìqīng 沈瑞清		2010	{X}iāngxī {G}ǔzhàng {W}àxiānghuà jiàochá bàogào				Shànghǎi 上海				6acd8a365670acdb252facc4b87e4395b22a6678d55eecf6cee4ff702a846167	asia 2.bib	
Wulf2015	book	Andrea Wulf		2015	{T}he {I}nvention of {N}ature: {A}lexander von {H}umboldt's {N}ew {W}orld			Knopf				038535066X,9780385350662	f06f444255295b6757918f5682e0a93c163d5ee9bc8979bbd0d682eac779eb67	asia 2.bib	
Wurzel1985	inproceedings	Wurzel, Wolfgang Ulrich	Fisiak, Jacek	1985	{M}orphologische {N}atürlichkeit und mmorphologische {W}andel. {Z}ur {V}orhersagbarkeit von {S}prachveränderungen	{P}apers from the 6th {I}nternational {C}onference on {H}istorical {L}inguistics		John Benjamins	Amsterdam				382867e795b35b8979f30f515eb8b7e2a4b2766eeb3070e46f910cd59fea3dcf	asia 2.bib	
Xiao2004	article	Xiao, Zhonghua and McEnery, Anthony		2004	{A} corpus-based two-level model of situation aspect		Journal of Linguistics						a5719afcc594d5e2322af235d904e19b9ddca6e8cc0879010bf210ab64d158d6	asia 2.bib	
Xu1984a	book	Xú Lín 徐琳 and Zhào Yǎnpíng 赵衍荪											eff7e6d52986a78278a7ab8098bf93ac501a6edf6cc61573208ca1d420c2f64b	asia 2.bib	
Xue2002	article	Xue, Ping and Popowich, Fred		2002	{T}he {D}ual {S}tatus of {M}iddle-{D}istance {R}eflexives		Journal of Linguistics						e8009baaf219b63da724dae6c3dff8f6a8403286290a278ae0827a76fb616c7f	asia 2.bib	
Yang2005	book	Y\'ang, Ji\`anqi\'ao		2005	{H}\`any\v{u} y\=iny\`unxu\'e ji\v{a}ngy\`i ({T}extbook of traditional {C}hinese phonology)			Fudan Daxue	Shanghai				5c0b2f0b77ef9fe2a7b597894ce1c8ec920b237c29f260b0a15997f06144b39b	asia 2.bib	
Yan2006	book	Yan, Margaret Mian		2006	{I}ntroduction to {C}hinese dialectology:			LINCOM Europa	München				c39022abae0dd5f6553f61e93d7d68433c3b1037729debd07f0d44336afd3f39	asia 2.bib	
Yanai2002	article	Yanai, Itai and DeLisi, Charles		2002	{T}he society of genes: networks of functional links between genes from comparative genomics		Genome Biology			10.1186/gb-2002-3-11-research0064	http://dx.doi.org/10.1186/gb-2002-3-11-research0064		fee343eddcbba8eae3e9a396c2c5d5de2e986a11d084c93a273fb8fd6e3a977b	asia 2.bib	
Yang2009	article	Yang, Cathryn and Castro, Andy		2009	{R}epresenting tone in {L}evenshtein distance		International Journal of Humanities and Arts Computing						61be38a3721c0e52c5e65db7bae2000854e9c4c3bb916e785bccad0ca37ec6ec	asia 2.bib	
Winston1976	article	Winston L. Y. Yang		1976	{T}eaching {C}hinese through {C}hinese {L}iterature		The Modern Language Journal						a7e829cab75f417f0a8a28bfe420e826659d4144889222da602d183a0b35fdbf	asia 2.bib	
Yang1993	article	Yang, Z.		1993	{M}aximum-likelihood estimation of phylogeny from {DNA} sequences when substitution rates differ over sites		Molecular Biology and Evolution						7b998c1774637e2b9b7cbed2fbf26800d7a2aabfe4d8e9ad7fecd3fe1730abc3	asia 2.bib	
Yang1995	article	Yang, Z. and Roberts, D.		1995	{O}n the use of nucleic acid sequences to infer early branchings in the tree of life		Molecular Biology and Evolution						b48decbb0309b90437ea426d29441441eac2d551a0a4562a48c54465e2822c11	asia 2.bib	
Yanovich2016	inproceedings	Yanovich, Igor	S.G. Roberts and C. Cuskley and L. McCrohon and L. Barcel\'{o}-Coblijn and O. Feh\'{e}r and T. Verhoef	2016	{G}enetic {D}rift {E}xplains {S}apir's ``drift'' {I}n {S}emantic {C}hange	{T}he {E}volution of {L}anguage: {P}roceedings of the 11th {I}nternational {C}onference ({EVOLANGX}11)		Online at \url{http://evolang.org/neworleans/papers/24.html}					efee586b632aa0143d3c3a841639c65bcebb2645c83e3a72fb74bdc9ef81e1b0	asia 2.bib	
Yao2015	inproceedings	Yao, Lei and Kondrak, Grzegorz		2015	{J}oint {G}eneration of {T}ransliterations from {M}ultiple {R}epresentations	{P}roceedings of the 2015 {C}onference of the {N}orth {A}merican {C}hapter of the {A}ssociation for {C}omputational {L}inguistics: {H}uman {L}anguage {T}echnologies		Association for Computational Linguistics	Denver, Colorado		http://www.aclweb.org/anthology/N15-1095		468ec5efa0da551da385185959fc4599364f301a46a4a4d5ceac90bb6d072eb1	asia 2.bib	
Yap2005	article	Yap, V. Bing and Speed, Terry		2005	{R}ooting a phylogenetic tree with nonreversible substitution models		BMC Evolutionary Biology						265173f359446d00f721f96496138e183c8781305a685db446f8f58c1e1b9ddf	asia 2.bib	
Yaruss1990	article	Yaruss, Jonathan Scott		1990	{DOC} 1988: {T}he {M}odernization of a {C}hinese {D}ialect {D}ictionary on {C}omputer		Computers and the Humanities	Springer			http://www.jstor.org/stable/30200226		f4388dff468d5b877a6cc28a36d77970dbff9e2959747ce9fa3f1e7f6a085299	asia 2.bib	
Yip2002	book	Yip, Moira		2002	{T}one			Cambridge University Press	Cambridge				d5a1559332ebeab05a492e36bc8db00e44332d6fb44044c7742b24e5418881b8	asia 2.bib	
Yip1988b	article	Yip, Moira		1988	{T}he {O}bligatory {C}ontour {P}rinciple and {P}honological {R}ules: {A} {L}oss of {I}dentity		Linguistic Inquiry						b858a7423ab605443025a4c223c3c21e8fe713aedcded4bbe01d73e2877631c0	asia 2.bib	
Yip1988a	article	Yip, Moira		1988	{T}emplate {M}orphology and the {D}irection of {A}ssociation		Natural Language \& Linguistic Theory	Springer					e04c30fb18d79e30cde924ae08000b71c0cef12784b963c875908f567b15a077	asia 2.bib	
Yiu2015	article	Carine Yuk-man Yiu 姚玉敏		2015	{C}hónggòu zǎoqī hànyǔ fāngyán yǔfǎ. {W}èiyí shìjiàn de lèixíng		Bulletin of Chinese Linguistics			10.1163/2405478X-00802008			3d5be2b761a4c4e0e6bd8db131c1e4b559d0095352e548263c17b58f7dd38549	asia 2.bib	
Yongzhong1997	article	Yongzhong, Zhu and Chuluu, Üjiyediin and Slater, Keith and Stuart, Kevin		1997	{G}angou {C}hinese dialect		Anthropos	Anthropos Institute					bf664b0b736ac47906398086d6b5a929394d9db2f66c0c2fe1bf7536141c9c25	asia 2.bib	
Youn2016	article	Youn, Hyejin and Sutton, Logan and Smith, Eric and Moore, Cristopher and Wilkins, Jon F. and Maddieson, Ian and Croft, William and Bhattacharya, Tanmoy		2016	{O}n the universal structure of human lexical semantics		Proceedings of the National Academy of Sciences of the United States of America			10.1073/pnas.1520752113			317253996c49b13e1a4723adf7251a0b7a40aa7b9b13d77436d38600c0f94aed	asia 2.bib	
Yu2007	article	Yu, Alan C. L.		2007	{U}nderstanding near {M}ergers: {T}he {C}ase of {M}orphological {T}one in {C}antonese		Phonology						8a2834abef524edbb98b0d9036f38962aae80cb0fd5e87c70003ac91a8b602a2	asia 2.bib	
Yu2016	article	Yu, Defen		2016	{T}he impact of urbanization and {H}an {C}hinese migration on the endangerment of languages and cultures in {C}hina. {A} case study on {S}amatao of {K}unming		Linguistics of the Tibeto-Burman Area			10.1075/ltba.39.1.06yu			49936af5cc89cca3c0339a043c79f3d6a942f1934747da5db79e60949b25a0a5	asia 2.bib	
Yu2014	article	Yu, Y. and Dong, J. and Liu, K. J. and Nakhleh, L.		2014	{M}aximum likelihood inference of reticulate evolutionary histories		Proceedings of the National Academy of Sciences of the United States of America						9df00485394fe8b371506bce2577795b047406383851a81cf86ba84b7c836e16	asia 2.bib	
YueHashimoto2005	book	Yue-Hashimoto, Anne		2005	{T}he {D}ancun {D}ialect of {T}aishan			Language Information Sciences Research Centre, City University of Hong Kong	Hongkong				13340d27b7c3ca8241215b779d6fb202f7eb914abb7342f727061cf676cb3a50	asia 2.bib	
Zgraggen1980	book	Z'graggen, J. A.		1980	{A} comparative word list of the {R}ai {C}oast languages, {M}adang province, {P}apua {N}ew {G}uinea			Australian National University	Canberra				91e07892eba0eb707ca663ff1c0eba51033f1628ad562ad4794ac395bf947929	asia 2.bib	
Zahid2006	article	Zahid, M. A. H. and Mittal, Ankush and Joshi, R. C.		2006	{A} pattern recognition-based approach for phylogenetic network construction with constrained recombination		Pattern Recognition				\url{doi:10.1016/j.patcog.2006.06.020}		8fc013c5b2acc53f304285a40460d083b8c4bb323ab3319823aac16b98d57391	asia 2.bib	
Zalizniak2012	article	Zalizniak, Anna A. and Bulakh, M. and Ganenkov, Dimitrij, and Gruntov, Ilya, and Maisak, Timur and Russo, Maxim		2012	{T}he catalogue of semantic shifts as a database for lexical semantic typology		linguistics						34f16863121a9ffaa613b9948828cab0d85fbc94470654022d76292dfdc1d5a8	asia 2.bib	
Zavjalova1996	book	Zavjalova, O. I.		1996	{D}ialekty kitajskogo jazyka			Naučnaja Kniga	Moskva				89d5cc30032d4fbf23b3e250b7d0ff490b8dcfbd70d1464acaad07c4e0172938	asia 2.bib	
Zavjalova1982	article	Zavjalova, O. I.		1982	{N}ekotorye voprosy lingvogeografičeskogo izučenija fonetiki guan'xua		Voprosy Jazykoznanija						0849d84fb86474dd8b1d98874898799e2cb3a5df16058847163831a32a839850	asia 2.bib	
Zec2007	incollection	Zec, Draga	Lacy, Paul de	2007	{T}he syllable	{T}he {C}ambridge handbook of phonology		Cambridge University Press					4d8b4e107858781769ca0c68b5016330af55da91d4fa1c941d3896e6fccf4f72	asia 2.bib	
Zeige2015	article	Lars Erik Zeige		2015	{W}ord forms, classification and family trees of languages. {W}hy morphology is crucial for linguistics		Zoologischer Anzeiger - A Journal of Comparative Zoology			10.1016/j.jcz.2015.02.003	http://www.sciencedirect.com/science/article/pii/S004452311500008X		dd01ba069acfc5a87c77cbe8f20481001e6498115e560512088c3f6fe3d95a48	asia 2.bib	
Zeng2015	article	Zeng, Ting		2015	{D}evoicing of historically voiced obstruents in {X}iangxiang {C}hinese -- an actoustic-phonetic perspective		Journal of Chinese Linguistics						e659ee08f4e10da16b0f7dafed18a6222d2e940b2d69bcf734baea034562f25e	asia 2.bib	
Zengel1962	article	Zengel, Marjorie Smith		1962	{L}iteracy as a {F}actor in {L}anguage {C}hange		American Anthropologist						0311b69b974efc3d3c0939543b7d47ac6c0e57cae6ca54ed1ce84330f1f7faac	asia 2.bib	
Zerubavel1996	article	Zerubavel, Eviatar		1996	{L}umping and {S}plitting: {N}otes on {S}ocial {C}lassification		Sociological Forum						d448b1eb062300c5880b5db33a9f10666a6ad3d7684de971763a9d5894c7a2fe	asia 2.bib	
Zevin2002	article	Zevin, Jason D. and Seidenberg, Mark S.		2002	{A}ge of {A}cquisition {E}ffects in {W}ord {R}eading and {O}ther {T}asks		Journal of Memory and Language			http://dx.doi.org/10.1006/jmla.2001.2834	http://www.sciencedirect.com/science/article/pii/S0749596X01928347		fc1740607fccfbe70a91b94c27ea09da857848617555285927d37aa1a2889bb8	asia 2.bib	
