dashboard_id	inscription_id	corpus_record_id	corpus_title_or_label	corpus_language_field	corpus_language_scope	citation_target_id	citation_raw	normalized_source_key	source_role	matched_local_file_id	matched_ocr_text_path	translation_status_from_citation	source_text_status_from_citation	source_work_language_scope	citation_relevance_to_burmese_corpus	is_burmese_relevant	source_match_status	ocr_status	extraction_status	next_action	notes
corpus-dashboard-04595	obi-v04-n0111	obi-v04-n0111-re-p0180	ဝပေသူကြီး ကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-15	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04596	obi-v04-n0111	obi-v04-n0111-re-p0180	ဝပေသူကြီး ကျောက်စာ		unknown	corpus-citation-target-0005	List 710	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04597	obi-v04-n0112	obi-v04-n0112-ob-p0181	ကျောင်းအားလယ်မြေလှူသောကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-460/a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04598	obi-v04-n0116	obi-v04-n0116-ob-p0185	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0368	IPPA	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04599	obi-v04-n0116	obi-v04-n0116-ob-p0185	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-297-8-9	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04600	obi-v04-n0116	obi-v04-n0116-ob-p0185	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0005	List-409/a	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04601	obi-v04-n0116	obi-v04-n0116-ob-p0185	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB4-390	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04602	obi-v04-n0116	obi-v04-n0116-re-p0188	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-300-1-2	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04603	obi-v04-n0116	obi-v04-n0116-re-p0188	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0005	List-409/b	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04604	obi-v04-n0116	obi-v04-n0116-re-p0188	ဆုတောင်းပြည့်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB4-391	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04605	obi-v04-n0117	obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ		unknown	corpus-citation-target-0355	BED B 628-7	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04606	obi-v04-n0117	obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. IV 382	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04607	obi-v04-n0117	obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 4, p. 191	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04608	obi-v04-n0117	obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ		unknown	corpus-citation-target-0005	List 748	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04609	obi-v04-n0117	obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ		unknown	corpus-citation-target-0377	UB 1, p. 221	ubSourceFamily	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04610	obi-v04-n0118	obi-v04-n0118-ob-p0192	စောဥမ္မာ ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1964-65	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04611	obi-v04-n0119	obi-v04-n0119-ob-p0193	ရှင်ဖြူရှင်လှဘုရား ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1963-64	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04612	obi-v04-n0119	obi-v04-n0119-re-p0195	ရှင်ဖြူ ရှင်လှဘုရား၊ ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1963-64	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04613	obi-v04-n0120	obi-v04-n0120-ob-p0196	မိဖုရားစောတော်ဦးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0282	IUB1-67,	fam-raw-iub1-67	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04614	obi-v04-n0120	obi-v04-n0120-ob-p0196	မိဖုရားစောတော်ဦးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0005	List-761	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04615	obi-v04-n0120	obi-v04-n0120-re-p0198	မိဖုရားစောတော်ဦးကျောင်းကျောက်စာ		unknown	corpus-citation-target-0283	IUB1-68	fam-raw-iub1-68	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04616	obi-v04-n0122	obi-v04-n0122-ob-p0200	သာကျင်ရွာဘုရားရှိကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1970-71	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04617	obi-v04-n0123	obi-v04-n0123-ob-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-597/c	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04618	obi-v04-n0123	obi-v04-n0123-re-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-597/d	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04619	obi-v04-n0123	obi-v04-n0123-tx-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-597/	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04620	obi-v04-n0126	obi-v04-n0126-ob-p0206	ကျောင်းအား လယ်လှူသော ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1963-64	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04621	obi-v04-n0127	obi-v04-n0127-re-p0208	မင်းကြးစွာစော်ကဲကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1964-65	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04622	obi-v04-n0129	obi-v04-n0129-ob-p0212	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-588	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04623	obi-v04-n0129	obi-v04-n0129-re-p0214	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-589	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04624	obi-v04-n0133	obi-v04-n0133-re-p0219	ကုသသမုတိ ဘုရားကျောက်စာ		unknown	corpus-citation-target-0243	IUB1-212	fam-raw-iub1-212	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
