corpus_record_id	inscription_id	corpus_title_or_label	corpus_date_or_period	corpus_language_field	citation_raw	citation_type_if_given	source_abbreviation	source_author	source_title	source_year	source_volume_issue	source_page_or_plate	mentions_translation	mentions_text	mentions_transcription	mentions_edition	mentions_rubbing_or_plate	mentions_commentary_only	corpus_language_scope	source_work_language_scope	citation_relevance_to_burmese_corpus	citation_target_id	notes
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		BA-149	number	BA-149		BA-149		BA-149		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0061	No stronger conservative family signal was detected.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		List-422	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	422		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		IOB4-398 BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-398 BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0125-ob-p0214	obi-v03-n0125	အသင်္ခယာကျောင်းကျောက်စာ	CS 665 = CE 1303 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		IOB4-399/a BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-399/a BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0126-ob-p0217	obi-v03-n0126	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		IOB4-399/b BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-399/b BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0127-ob-p0218	obi-v03-n0127	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		BA-150	number	BA-150		BA-150		BA-150		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0062	No stronger conservative family signal was detected.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		List-428	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	428		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		IOB4-400/a BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-400/a BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0128-ob-p0218	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS 666- = CE 1304- CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		IOB4-400/b BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-400/b BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0128-re-p0219	obi-v03-n0128	စတ္တလင်္ကပတေ့ ကျောက်စာ	CS = CE CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0129-ob-p0220	obi-v03-n0129	သင်္ဃဒိပ္ပကျောင်းမှ ကျောက်စာ	CS 666 = CE 1304 CS 622 = CE 1260		IOB4-399/c BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-399/c BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
