bibliography_id	short_label	raw_reference_strings	ocr_status	translation_relevance
bib-rdasb-1964-65-bed-b-583-1	RDASB 1964-65 BED B 583-1	RDASB 1964-65 BED B 583-1	not_started	unknown
bib-rdasb-1964-65-bed-b-588-4	RDASB 1964-65 BED B 588-4	RDASB 1964-65 BED B 588-4	not_started	unknown
bib-rdasb-1964-65-bed-b-590-2	RDASB 1964-65 BED B 590-2	RDASB 1964-65 BED B 590-2	not_started	unknown
bib-rdasb-1964-p-20-no-3	RDASB 1964, p. 20, no. 3	RDASB 1964, p. 20, no. 3	not_started	unknown
bib-rdasb-1964-p-21-no-20	RDASB 1964, p. 21, no. 20	RDASB 1964, p. 21, no. 20	not_started	unknown
bib-rdasb-1964-p-22-no-26	RDASB 1964, p. 22 (no. 26)	RDASB 1964, p. 22 (no. 26)	not_started	unknown
bib-rdasb-1965-66-bed-b-552-2-b-594-3	RDASB 1965-66 BED B 552-2 & B 594-3	RDASB 1965-66 BED B 552-2 & B 594-3	not_started	unknown
bib-rdasb-1965-66-bed-b-583-1	RDASB 1965-66 BED B 583-1	RDASB 1965-66 BED B 583-1	not_started	unknown
bib-rdasb-1965-66-bed-b-600-7	RDASB 1965-66 BED B 600-7	RDASB 1965-66 BED B 600-7	not_started	unknown
bib-rdasb-1965-66-bed-b-602-4	RDASB 1965-66 BED B 602-4	RDASB 1965-66 BED B 602-4	not_started	unknown
bib-rdasb-1965-66-bed-b-608-3	RDASB 1965-66 BED B 608-3	RDASB 1965-66 BED B 608-3	not_started	unknown
bib-rdasb-1965-p-34	RDASB 1965, p. 34	RDASB 1965, p. 34	not_started	unknown
bib-rdasb-1965-p-34-no-2	RDASB 1965, p. 34, no. 2	RDASB 1965, p. 34, no. 2	not_started	unknown
bib-rdasb-1966	RDASB 1966	RDASB 1966	not_started	unknown
bib-rdasb-1966-67-bed-b-588-3	RDASB 1966-67 BED B 588-3	RDASB 1966-67 BED B 588-3	not_started	unknown
bib-rdasb-1966-p	RDASB 1966, p.	RDASB 1966, p.	not_started	unknown
bib-rdasb-1966-p-31-no-7	RDASB 1966, p. 31 (no. 7)	RDASB 1966, p. 31 (no. 7)	not_started	unknown
bib-rdasb-1967	RDASB 1967	RDASB 1967	not_started	unknown
bib-rdasb-1968-69	RDASB 1968-69	RDASB 1968-69	not_started	unknown
bib-rdasb-1969	RDASB 1969	RDASB 1969	not_started	unknown
bib-rdasb-1969-70	RDASB 1969-70	RDASB 1969-70	not_started	unknown
bib-rdasb-1970-71	RDASB 1970-71	RDASB 1970-71	not_started	unknown
bib-rdasb-1970-71-bed-b-600-7	RDASB 1970-71 BED B 600-7	RDASB 1970-71 BED B 600-7	not_started	unknown
bib-rdasb-1971	RDASB 1971	RDASB 1971	not_started	unknown
bib-rdasb-1971-72	RDASB 1971-72	RDASB 1971-72	not_started	unknown
bib-rdasb-1971-72-bed-b-602-5	RDASB 1971-72 BED B 602-5	RDASB 1971-72 BED B 602-5	not_started	unknown
bib-rdasb-1972-1973-bed-b-630-5	RDASB 1972-1973 BED B 630-5	RDASB 1972-1973 BED B 630-5	not_started	unknown
bib-rdasb-1973	RDASB 1973	RDASB 1973	not_started	unknown
bib-rdasb-1973-74-bed-b-600-7	RDASB 1973-74 BED B 600-7	RDASB 1973-74 BED B 600-7	not_started	unknown
bib-rdasb-1974-75-bed-b-602-4	RDASB 1974-75 BED B 602-4	RDASB 1974-75 BED B 602-4	not_started	unknown
bib-rdasb-1974-75-bed-b-602-5	RDASB 1974-75 BED B 602-5	RDASB 1974-75 BED B 602-5	not_started	unknown
bib-rdasb-1977-78	RDASB 1977-78	RDASB 1977-78	not_started	unknown
bib-rdasb-62-63	RDASB 62-63	RDASB 62-63	not_started	unknown
bib-ref-pl-i-73	Ref.: Pl. I 73	Ref.: Pl. I 73	not_started	unknown
bib-reference	. .	. .	not_started	unknown
bib-rsasb-1912-p-34	RSASB 1912, p. 34	RSASB 1912, p. 34	not_started	unknown
bib-rsasb-1915-p-57	RSASB 1915, p. 57	RSASB 1915, p. 57	not_started	unknown
bib-rsasb-1926-p-26	RSASB 1926, p. 26	RSASB 1926, p. 26	not_started	unknown
bib-rsasb-926-p-26-and-app-g-no-13	RSASB 926, p. 26 and App. G, no. 13	RSASB 926, p. 26 and App. G, no. 13	not_started	unknown
bib-similar-but-incomplete-version-pl-ii-144	similar but incomplete version Pl. II 144	similar but incomplete version Pl. II 144	not_started	unknown
bib-sip-no-11-p-19	SIP no. 11, p. 19	SIP no. 11, p. 19	not_started	unknown
bib-sip-no-12-p-21	SIP no. 12, p. 21	SIP no. 12, p. 21	not_started	unknown
bib-sip-no-14-p-25	SIP no. 14, p. 25	SIP no. 14, p. 25	not_started	unknown
bib-sip-no-15-p-26	SIP no. 15, p. 26	SIP no. 15, p. 26	not_started	unknown
bib-sip-no-16-p-29	SIP no. 16, p. 29	SIP no. 16, p. 29	not_started	unknown
bib-sip-no-17-p-13	SIP no. 17, p. 13	SIP no. 17, p. 13	not_started	unknown
bib-sip-no-17-p-30	SIP no. 17, p. 30	SIP no. 17, p. 30	not_started	unknown
bib-sip-no-19-p-35	SIP no. 19, p. 35	SIP no. 19, p. 35	not_started	unknown
bib-sip-no-20-p-39	SIP no. 20, p. 39	SIP no. 20, p. 39	not_started	unknown
bib-sip-no-22-p-45	SIP no. 22, p. 45	SIP no. 22, p. 45	not_started	unknown
bib-sip-no-24-p-49	SIP no. 24, p. 49	SIP no. 24, p. 49	not_started	unknown
bib-sip-no-25-p-52	SIP no. 25, p. 52	SIP no. 25, p. 52	not_started	unknown
bib-sip-no-26-p-55	SIP no. 26, p. 55	SIP no. 26, p. 55	not_started	unknown
bib-sip-no-27-p-59	SIP no. 27, p. 59	SIP no. 27, p. 59	not_started	unknown
bib-sip-no-28-p-63	SIP no. 28, p. 63	SIP no. 28, p. 63	not_started	unknown
bib-sip-no-29-p-66	SIP no. 29, p. 66	SIP no. 29, p. 66	not_started	unknown
bib-sip-no-3-p-3	SIP no. 3, p. 3	SIP no. 3, p. 3	not_started	unknown
bib-sip-no-30-p-70	SIP no. 30, p. 70	SIP no. 30, p. 70	not_started	unknown
bib-sip-no-31-p-72	SIP no. 31, p. 72	SIP no. 31, p. 72	not_started	unknown
bib-sip-no-34-p-83	SIP no. 34, p. 83	SIP no. 34, p. 83	not_started	unknown
bib-sip-no-37-p-89	SIP no. 37, p. 89	SIP no. 37, p. 89	not_started	unknown
bib-sip-no-39-p-95	SIP no. 39, p. 95	SIP no. 39, p. 95	not_started	unknown
bib-sip-no-4-p-4	SIP no. 4, p. 4	SIP no. 4, p. 4	not_started	unknown
bib-sip-no-40-p-101	SIP no. 40, p. 101	SIP no. 40, p. 101	not_started	unknown
bib-sip-no-42-p-110	SIP no. 42, p. 110	SIP no. 42, p. 110	not_started	unknown
bib-sip-no-8-p-13	SIP no. 8, p. 13	SIP no. 8, p. 13	not_started	unknown
bib-sip-no-9-p-16	SIP no. 9, p. 16	SIP no. 9, p. 16	not_started	unknown
bib-strachan-pagan-p-127-8	Strachan, Pagan, p. 127-8	Strachan, Pagan, p. 127-8	not_started	unknown
bib-than-tun-hnaung-dwe-no-8-p-18	Than Tun, Hnaung-dwe, no. 8, p. 18	Than Tun, Hnaung-dwe, no. 8, p. 18	not_started	unknown
bib-the-myazedi-inscription-in-four-languages-ed-by-the-cultural	The Myazedi Inscription in Four Languages, ed. by the Cultural Institute, Rangoo	The Myazedi Inscription in Four Languages, ed. by the Cultural Institute, Rangoon 1960, Harvey, History of Myanmar, p. 43-44	not_started	unknown
bib-tn	TN	TN	not_started	unknown
bib-tn-p	TN, p.	TN, p.	not_started	unknown
bib-tn-p-100	TN, p. 100	TN, p. 100	not_started	unknown
bib-tn-p-100-106	TN, p. 100-106	TN, p. 100-106	not_started	unknown
bib-tn-p-101	TN, p. 101	TN, p. 101	not_started	unknown
bib-tn-p-103	TN, p. 103	TN, p. 103	not_started	unknown
bib-tn-p-106	TN, p. 106	TN, p. 106	not_started	unknown
bib-tn-p-107	TN, p. 107	TN, p. 107	not_started	unknown
bib-tn-p-108	TN, p. 108	TN, p. 108	not_started	unknown
bib-tn-p-109	TN, p. 109	TN, p. 109	not_started	unknown
bib-tn-p-109-u-min-hswe-no-53	TN, p. 109, U Min Hswe, no. 53	TN, p. 109, U Min Hswe, no. 53	not_started	unknown
bib-tn-p-111	TN, p. 111	TN, p. 111	not_started	unknown
bib-tn-p-116	TN, p. 116	TN, p. 116	not_started	unknown
bib-tn-p-126	TN, p. 126	TN, p. 126	not_started	unknown
bib-tn-p-136	TN, p. 136	TN, p. 136	not_started	unknown
bib-tn-p-143	TN, p. 143	TN, p. 143	not_started	unknown
bib-tn-p-144	TN, p. 144	TN, p. 144	not_started	unknown
bib-tn-p-26	TN, p. 26	TN, p. 26	not_started	unknown
bib-tn-p-27	TN, p. 27	TN, p. 27	not_started	unknown
bib-tn-p-28	TN, p. 28	TN, p. 28	not_started	unknown
bib-tn-p-29	TN, p. 29	TN, p. 29	not_started	unknown
bib-tn-p-3	TN, p. 3	TN, p. 3	not_started	unknown
bib-tn-p-51	TN, p. 51	TN, p. 51	not_started	unknown
bib-tn-p-52	TN, p. 52	TN, p. 52	not_started	unknown
bib-tn-p-54	TN, p. 54	TN, p. 54	not_started	unknown
bib-tn-p-56	TN, p. 56	TN, p. 56	not_started	unknown
bib-tn-p-57	TN, p. 57	TN, p. 57	not_started	unknown
bib-tn-p-58-60	TN, p. 58-60	TN, p. 58-60	not_started	unknown
bib-tn-p-6	TN, p. 6	TN, p. 6	not_started	unknown
bib-tn-p-60	TN, p. 60	TN, p. 60	not_started	unknown
bib-tn-p-61-62	TN, p. 61-62	TN, p. 61-62	not_started	unknown
bib-tn-p-65	TN, p. 65	TN, p. 65	not_started	unknown
bib-tn-p-66	TN, p. 66	TN, p. 66	not_started	unknown
bib-tn-p-67	TN p. 67	TN p. 67	not_started	unknown
bib-tn-p-68	TN, p. 68	TN, p. 68	not_started	unknown
bib-tn-p-69	TN, p. 69	TN, p. 69	not_started	unknown
bib-tn-p-70	TN, p. 70	TN, p. 70	not_started	unknown
bib-tn-p-71	TN, p. 71	TN, p. 71	not_started	unknown
bib-tn-p-73	TN, p. 73	TN, p. 73	not_started	unknown
bib-tn-p-79	TN, p. 79	TN, p. 79	not_started	unknown
bib-tn-p-80	TN, p. 80	TN, p. 80	not_started	unknown
bib-tn-p-81	TN, p. 81	TN, p. 81	not_started	unknown
bib-tn-p-82	TN, p. 82	TN, p. 82	not_started	unknown
bib-tn-p-83	TN, p. 83	TN, p. 83	not_started	unknown
bib-tn-p-84	TN, p. 84	TN, p. 84	not_started	unknown
bib-tn-p-85	TN, p. 85	TN, p. 85	not_started	unknown
bib-tn-p-86	TN, p. 86	TN, p. 86	not_started	unknown
bib-tn-p-87	TN, p. 87	TN, p. 87	not_started	unknown
bib-tn-p-88	TN, p. 88	TN, p. 88	not_started	unknown
bib-tn-p-89	TN, p. 89	TN, p. 89	not_started	unknown
bib-tn-p-91	TN, p. 91	TN, p. 91	not_started	unknown
bib-tn-p-91-u-min-hswe-no-63	TN, p. 91, U Min Hswe, no. 63	TN, p. 91, U Min Hswe, no. 63	not_started	unknown
bib-tn-p-92	TN, p. 92	TN, p. 92	not_started	unknown
bib-tn-p-93	TN, p. 93	TN, p. 93	not_started	unknown
bib-tn-p-96	TN, p. 96	TN, p. 96	not_started	unknown
bib-tn-p-97	TN, p. 97	TN, p. 97	not_started	unknown
bib-tn-p-98	TN, p. 98	TN, p. 98	not_started	unknown
bib-tn-p-99	TN, p. 99	TN, p. 99	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-1	U Hswai, JBRS 48 (2), 1965, p. 67, no. 1	U Hswai, JBRS 48 (2), 1965, p. 67, no. 1	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-12	U Hswai, JBRS 48 (2), 1965, p. 67, no. 12	U Hswai, JBRS 48 (2), 1965, p. 67, no. 12	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-2	U Hswai, JBRS 48 (2), 1965, p. 67, no. 2	U Hswai, JBRS 48 (2), 1965, p. 67, no. 2	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-3	U Hswai, JBRS 48 (2), 1965, p. 67, no. 3	U Hswai, JBRS 48 (2), 1965, p. 67, no. 3	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-4	U Hswai, JBRS 48 (2), 1965, p. 67, no. 4	U Hswai, JBRS 48 (2), 1965, p. 67, no. 4	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-5	U Hswai, JBRS 48 (2), 1965, p. 67, no. 5	U Hswai, JBRS 48 (2), 1965, p. 67, no. 5	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-6	U Hswai, JBRS 48 (2), 1965, p. 67, no. 6	U Hswai, JBRS 48 (2), 1965, p. 67, no. 6	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-7	U Hswai, JBRS 48 (2), 1965, p. 67, no. 7	U Hswai, JBRS 48 (2), 1965, p. 67, no. 7	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-8	U Hswai, JBRS 48 (2), 1965, p. 67, no. 8	U Hswai, JBRS 48 (2), 1965, p. 67, no. 8	not_started	unknown
bib-u-hswai-jbrs-48-2-1965-p-67-no-9	U Hswai, JBRS 48 (2), 1965, p. 67, no. 9	U Hswai, JBRS 48 (2), 1965, p. 67, no. 9	not_started	unknown
bib-u-kyaw-bagan-minsa-p-195	U Kyaw, “Bagan Minsa”, p. 195	U Kyaw, “Bagan Minsa”, p. 195	not_started	unknown
bib-u-lu-pe-win-obep-a-radical-review-in-jbrs	U Lu Pe Win, OBEP – A Radical Review, in JBRS	U Lu Pe Win, OBEP – A Radical Review, in JBRS	not_started	unknown
bib-u-maung-maung-lat-nos-1-2	U Maung Maung Lat, nos. 1+2	U Maung Maung Lat, nos. 1+2	not_started	unknown
bib-u-min-hswe-no-12	U Min Hswe, no. 12	U Min Hswe, no. 12	not_started	unknown
bib-u-min-hswe-no-14	U Min Hswe, no. 14	U Min Hswe, no. 14	not_started	unknown
bib-u-min-hswe-no-17	U Min Hswe, no. 17	U Min Hswe, no. 17	not_started	unknown
bib-u-min-hswe-no-18	U Min Hswe, no. 18	U Min Hswe, no. 18	not_started	unknown
bib-u-min-hswe-no-19	U Min Hswe, no. 19	U Min Hswe, no. 19	not_started	unknown
bib-u-min-hswe-no-20	U Min Hswe, no. 20	U Min Hswe, no. 20	not_started	unknown
bib-u-min-hswe-no-21	U Min Hswe, no. 21	U Min Hswe, no. 21	not_started	unknown
bib-u-min-hswe-no-22-3	U Min Hswe, no. 22-3	U Min Hswe, no. 22-3	not_started	unknown
bib-u-min-hswe-no-24	U Min Hswe, no. 24	U Min Hswe, no. 24	not_started	unknown
bib-u-min-hswe-no-28	U Min Hswe, no. 28	U Min Hswe, no. 28	not_started	unknown
bib-u-min-hswe-no-3	U Min Hswe, no. 3	U Min Hswe, no. 3	not_started	unknown
bib-u-min-hswe-no-32	U Min Hswe, no. 32	U Min Hswe, no. 32	not_started	unknown
bib-u-min-hswe-no-34	U Min Hswe, no. 34	U Min Hswe, no. 34	not_started	unknown
bib-u-min-hswe-no-37	U Min Hswe, no. 37	U Min Hswe, no. 37	not_started	unknown
bib-u-min-hswe-no-39	U Min Hswe, no. 39	U Min Hswe, no. 39	not_started	unknown
bib-u-min-hswe-no-4	U Min Hswe, no. 4	U Min Hswe, no. 4	not_started	unknown
bib-u-min-hswe-no-40	U Min Hswe, no. 40	U Min Hswe, no. 40	not_started	unknown
bib-u-min-hswe-no-41	U Min Hswe, no. 41	U Min Hswe, no. 41	not_started	unknown
bib-u-min-hswe-no-43	U Min Hswe, no. 43	U Min Hswe, no. 43	not_started	unknown
bib-u-min-hswe-no-44	U Min Hswe, no. 44	U Min Hswe, no. 44	not_started	unknown
bib-u-min-hswe-no-45	U Min Hswe, no. 45	U Min Hswe, no. 45	not_started	unknown
bib-u-min-hswe-no-46	U Min Hswe, no. 46	U Min Hswe, no. 46	not_started	unknown
bib-u-min-hswe-no-49	U Min Hswe, no. 49	U Min Hswe, no. 49	not_started	unknown
bib-u-min-hswe-no-51	U Min Hswe, no. 51	U Min Hswe, no. 51	not_started	unknown
bib-u-min-hswe-no-57	U Min Hswe, no. 57	U Min Hswe, no. 57	not_started	unknown
bib-u-min-hswe-no-58	U Min Hswe, no. 58	U Min Hswe, no. 58	not_started	unknown
bib-u-min-hswe-no-59	U Min Hswe, no. 59	U Min Hswe, no. 59	not_started	unknown
bib-u-min-hswe-no-6	U Min Hswe, no. 6	U Min Hswe, no. 6	not_started	unknown
bib-u-min-hswe-no-62	U Min Hswe, no. 62	U Min Hswe, no. 62	not_started	unknown
bib-u-min-hswe-no-67	U Min Hswe, no. 67	U Min Hswe, no. 67	not_started	unknown
bib-u-min-hswe-no-7	U Min Hswe, no. 7	U Min Hswe, no. 7	not_started	unknown
bib-u-min-hswe-no-70	U Min Hswe, no. 70	U Min Hswe, no. 70	not_started	unknown
bib-u-min-hswe-no-73	U Min Hswe, no. 73	U Min Hswe, no. 73	not_started	unknown
bib-u-min-hswe-no-76	U Min Hswe, no. 76	U Min Hswe, no. 76	not_started	unknown
bib-u-min-hswe-no-77	U Min Hswe, no. 77	U Min Hswe, no. 77	not_started	unknown
bib-u-min-hswe-no-82	U Min Hswe, no. 82	U Min Hswe, no. 82	not_started	unknown
bib-u-min-hswe-no-85	U Min Hswe, no. 85	U Min Hswe, no. 85	not_started	unknown
bib-u-min-hswe-nos-83-4	U Min Hswe, nos. 83-4	U Min Hswe, nos. 83-4	not_started	unknown
bib-u-nyein-maung-s-update-to-obi-5-htupayon-p-2	U Nyein Maung’s update to OBI 5 (Htupayon), p. 2	U Nyein Maung’s update to OBI 5 (Htupayon), p. 2	not_started	unknown
bib-u-nyein-maung-she-haung-pancama-twe-nauk-hset-twe-p-1	U Nyein Maung, She-haung … Pancama-twe Nauk-hset-twe, p. 1	U Nyein Maung, She-haung … Pancama-twe Nauk-hset-twe, p. 1	not_started	unknown
bib-u-pe-maung-tin-the-myazedi-inscription-in-nava-rat-kui-svay-	U Pe Maung Tin, The Myazedi Inscription, in Nava-rat Kui:-svay, Rangoon 1966, p.	U Pe Maung Tin, The Myazedi Inscription, in Nava-rat Kui:-svay, Rangoon 1966, p. 23-33	not_started	unknown
bib-u-tha-myat-the-pali-version-of-the-myazedi-inscription-rango	U Tha Myat, The Pali Version of the Myazedi Inscription, Rangoon 1958	U Tha Myat, The Pali Version of the Myazedi Inscription, Rangoon 1958	not_started	unknown
bib-u-than-tun-buddhism-jbrs-1978-p-130-3	U Than Tun, Buddhism, JBRS 1978, p. 130-3	U Than Tun, Buddhism, JBRS 1978, p. 130-3	not_started	unknown
bib-u-than-tun-jbrs-1959-p-77-79	U Than Tun, JBRS 1959, p. 77-79	U Than Tun, JBRS 1959, p. 77-79	not_started	unknown
bib-u-than-tun-jbrs-1976-p-135-7-luce-eleb-jbrs-1940-p-327-8	U Than Tun, JBRS 1976, p. 135-7, Luce, ELEB, JBRS 1940, p. 327-8	U Than Tun, JBRS 1976, p. 135-7, Luce, ELEB, JBRS 1940, p. 327-8	not_started	unknown
bib-u-than-tun-jbrs-1978-p-140	U Than Tun, JBRS 1978, p. 140	U Than Tun, JBRS 1978, p. 140	not_started	unknown
bib-u-than-tun-jbrs-1978-p-15	U Than Tun, JBRS 1978, p. 15	U Than Tun, JBRS 1978, p. 15	not_started	unknown
bib-u-than-tun-religious-buildings-jbrs-1959-p-74-5	U Than Tun, Religious Buildings, JBRS 1959, p. 74-5	U Than Tun, Religious Buildings, JBRS 1959, p. 74-5	not_started	unknown
bib-u-tin-htway-first-burmese-royal-inscription	U Tin Htway, “First Burmese Royal Inscription”	U Tin Htway, “First Burmese Royal Inscription”	not_started	unknown
bib-u-tin-lwin-rajakumar-s-inscription-in-pali-in-takkasuil-repr	U Tin Lwin, Rajakumar's Inscription in Pali, in Takkasuil ... (repr. Yangon 1989	U Tin Lwin, Rajakumar's Inscription in Pali, in Takkasuil ... (repr. Yangon 1989)	not_started	unknown
bib-ub-1-p-147	UB 1, p. 147	UB 1, p. 147	not_started	unknown
bib-ub-1-p-173	UB 1, p. 173	UB 1, p. 173	not_started	unknown
bib-ub-1-p-176	UB 1, p. 176	UB 1, p. 176	not_started	unknown
bib-ub-1-p-178	UB 1, p. 178	UB 1, p. 178	not_started	unknown
bib-ub-1-p-181	UB 1, p. 181	UB 1, p. 181	not_started	unknown
bib-ub-1-p-184	UB 1, p. 184	UB 1, p. 184	not_started	unknown
bib-ub-1-p-191	UB 1, p. 191	UB 1, p. 191	not_started	unknown
bib-ub-1-p-195	UB 1, p. 195	UB 1, p. 195	not_started	unknown
bib-ub-1-p-198	UB 1, p. 198	UB 1, p. 198	not_started	unknown
bib-ub-1-p-202	UB 1, p. 202	UB 1, p. 202	not_started	unknown
bib-ub-1-p-206	UB 1, p. 206	UB 1, p. 206	not_started	unknown
bib-ub-1-p-212	UB 1, p. 212	UB 1, p. 212	not_started	unknown
bib-ub-1-p-219-u-min-hswe-no-71	UB 1, p. 219, U Min Hswe, no. 71	UB 1, p. 219, U Min Hswe, no. 71	not_started	unknown
bib-ub-1-p-221	UB 1, p. 221	UB 1, p. 221	not_started	unknown
bib-ub-1-p-222-4	UB 1, p. 222-4	UB 1, p. 222-4	not_started	unknown
bib-ub-1-p-257	UB 1, p. 257	UB 1, p. 257	not_started	unknown
bib-ub-1-p-288	UB 1, p. 288	UB 1, p. 288	not_started	unknown
bib-ub-1-p-291	UB 1, p. 291	UB 1, p. 291	not_started	unknown
bib-ub-1-p-293	UB 1, p. 293	UB 1, p. 293	not_started	unknown
bib-ub-1-p-296	UB 1, p. 296	UB 1, p. 296	not_started	unknown
bib-ub-1-p-297	UB 1, p. 297	UB 1, p. 297	not_started	unknown
bib-ub-1-p-300	UB 1, p. 300	UB 1, p. 300	not_started	unknown
bib-ub-1-p-32	UB 1, p. 32	UB 1, p. 32	not_started	unknown
bib-ub-1-p-382	UB 1, p. 382	UB 1, p. 382	not_started	unknown
bib-ub-2-135	UB 2, 135	UB 2, 135	not_started	unknown
bib-ub-2-p-133	UB 2, p. 133	UB 2, p. 133	not_started	unknown
bib-ub-2-p-134	UB 2, p. 134	UB 2, p. 134	not_started	unknown
bib-ub-2-p-135	UB 2, p. 135	UB 2, p. 135	not_started	unknown
bib-ub-2-p-137	UB 2, p. 137	UB 2, p. 137	not_started	unknown
bib-ub-2-p-200	UB 2, p. 200	UB 2, p. 200	not_started	unknown
bib-ub-2-p-203	UB 2, p. 203	UB 2, p. 203	not_started	unknown
bib-ub-2-p-205	UB 2, p. 205	UB 2, p. 205	not_started	unknown
bib-ub-2-p-225	UB 2, p. 225	UB 2, p. 225	not_started	unknown
bib-ub-2-p-229	UB 2, p. 229	UB 2, p. 229	not_started	unknown
bib-ub-2-p-233	UB 2 p. 233	UB 2 p. 233	not_started	unknown
bib-ub-2-p-259	UB 2, p. 259	UB 2, p. 259	not_started	unknown
bib-ub-2-p-51	UB 2, p. 51	UB 2, p. 51	not_started	unknown
bib-ub1-p-287	UB1, p. 287	UB1, p. 287	not_started	unknown
bib-uem-no-1-p-1	UEM, no. 1, p. 1	UEM, no. 1, p. 1	not_started	unknown
bib-uem-no-11-p-19	UEM no. 11, p. 19	UEM no. 11, p. 19	not_started	unknown
bib-uem-no-12-p-23	UEM no. 12, p. 23	UEM no. 12, p. 23	not_started	unknown
bib-uem-no-14-p-28	UEM no. 14, p. 28	UEM no. 14, p. 28	not_started	unknown
bib-uem-no-15-p-29	UEM no. 15, p. 29	UEM no. 15, p. 29	not_started	unknown
bib-uem-no-16-p-33	UEM no. 16, p. 33	UEM no. 16, p. 33	not_started	unknown
bib-uem-no-18-p-36	UEM no. 18, p. 36	UEM no. 18, p. 36	not_started	unknown
bib-uem-no-19-p-38	UEM no. 19, p. 38	UEM no. 19, p. 38	not_started	unknown
bib-uem-no-2-p-2	UEM no. 2, p. 2	UEM no. 2, p. 2	not_started	unknown
bib-uem-no-20-p-179	UEM no. 20, p. 179	UEM no. 20, p. 179	not_started	unknown
bib-uem-no-21-p-41	UEM no. 21, p. 41	UEM no. 21, p. 41	not_started	unknown
bib-uem-no-21-p-43	UEM no. 21, p. 43	UEM no. 21, p. 43	not_started	unknown
bib-uem-no-22-p-44	UEM no. 22, p. 44	UEM no. 22, p. 44	not_started	unknown
bib-uem-no-23-p-44	UEM no. 23, p. 44	UEM no. 23, p. 44	not_started	unknown
bib-uem-no-24-p-46	UEM no. 24, p. 46	UEM no. 24, p. 46	not_started	unknown
bib-uem-no-25-p-48	UEM no. 25, p. 48	UEM no. 25, p. 48	not_started	unknown
bib-uem-no-26-p-49	UEM no. 26, p. 49	UEM no. 26, p. 49	not_started	unknown
bib-uem-no-28-p-52	UEM no. 28, p. 52	UEM no. 28, p. 52	not_started	unknown
bib-uem-no-29-p-50	UEM no. 29, p. 50	UEM no. 29, p. 50	not_started	unknown
bib-uem-no-29-p-54	UEM no. 29, p. 54	UEM no. 29, p. 54	not_started	unknown
bib-uem-no-3-p-3	UEM no. 3, p. 3	UEM no. 3, p. 3	not_started	unknown
bib-uem-no-30-p-57	UEM no. 30, p. 57	UEM no. 30, p. 57	not_started	unknown
bib-uem-no-31-p-58	UEM no. 31, p. 58	UEM no. 31, p. 58	not_started	unknown
bib-uem-no-31-p-65	UEM no. 31, p. 65	UEM no. 31, p. 65	not_started	unknown
bib-uem-no-31-p-72	UEM no. 31, p. 72	UEM no. 31, p. 72	not_started	unknown
bib-uem-no-31-p-76	UEM no. 31, p. 76	UEM no. 31, p. 76	not_started	unknown
bib-uem-no-31-p-78	UEM no. 31, p. 78	UEM no. 31, p. 78	not_started	unknown
bib-uem-no-31-p-79	UEM no. 31, p. 79	UEM no. 31, p. 79	not_started	unknown
bib-uem-no-31-p-84	UEM no. 31, p. 84	UEM no. 31, p. 84	not_started	unknown
bib-uem-no-31-p-86	UEM no. 31, p. 86	UEM no. 31, p. 86	not_started	unknown
bib-uem-no-31-p-88	UEM no. 31, p. 88	UEM no. 31, p. 88	not_started	unknown
bib-uem-no-32-p-90	UEM no. 32, p. 90	UEM no. 32, p. 90	not_started	unknown
bib-uem-no-33-p-69	UEM no. 33, p. 69	UEM no. 33, p. 69	not_started	unknown
bib-uem-no-33-p-91	UEM no. 33, p. 91	UEM no. 33, p. 91	not_started	unknown
bib-uem-no-35-p-95	UEM no. 35, p. 95	UEM no. 35, p. 95	not_started	unknown
bib-uem-no-36-p-99	UEM no. 36, p. 99	UEM no. 36, p. 99	not_started	unknown
bib-uem-no-37-p-102	UEM no. 37 p. 102	UEM no. 37 p. 102	not_started	unknown
bib-uem-no-37-p-104	UEM no. 37, p. 104	UEM no. 37, p. 104	not_started	unknown
bib-uem-no-37-p-105	UEM, no. 37, p. 105	UEM, no. 37, p. 105	not_started	unknown
bib-uem-no-37-p-106	UEM no. 37, p. 106	UEM no. 37, p. 106	not_started	unknown
bib-uem-no-40-p-112	UEM no. 40, p. 112	UEM no. 40, p. 112	not_started	unknown
bib-uem-no-41-p-113	UEM no. 41, p. 113	UEM no. 41, p. 113	not_started	unknown
bib-uem-no-42-p-115	UEM no. 42, p. 115	UEM no. 42, p. 115	not_started	unknown
bib-uem-no-43-p-116	UEM no. 43, p. 116	UEM no. 43, p. 116	not_started	unknown
bib-uem-no-44-p-117	UEM no. 44, p. 117	UEM no. 44, p. 117	not_started	unknown
bib-uem-no-45-p-120	UEM no. 45, p. 120	UEM no. 45, p. 120	not_started	unknown
