family_id	raw_reference_string	occurrence_count	example_record_ids	notes
fam-rdasb-publication	1962-63 RDASB BED B 600-7	1	obi-v02-n0099-ob-p0191	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1905 n°22,	1	obi-v04-n0100-ob-p0159	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1915	1	obi-v02-n0005-re-p0009	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1915 BED B 594-2	1	obi-v01-n0138-ob-p0222	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1918-19 BED B 622-6	1	obi-v03-n0166-ob-p0281	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1925-26	1	obi-v01-n0005-ob-p0019	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1926, App. G, no. 20 (under date CS 583/1121)	1	obi-v01-n0106-ob-p0174	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1926, p. 26 and App. G, no. 12	1	obi-v01-n0098-ob-p0164	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1926, p. 26, and app. G, no. 1	1	obi-v03-n0043-ob-p0070	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1937-38	1	obi-v01-n0112-ob-p0184	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1937-38 BED B 556-1	1	obi-v01-n0213-ob-p0362	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1937-38 BED B 574-3	1	obi-v01-n0064-ob-p0100	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1939	1	obi-v01-n0133-ob-p0214	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1947	1	obi-v01-n0100-ob-p0167	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1953-54 BED B 598-6b	1	obi-v01-n0170-re-p0289	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1953-54,	1	obi-v04-n0143-re-p0245	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1954-1955 BED B 503-1	1	obi-v01-n0008-ob-p0023	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1954-55 BED B 581-3	1	obi-v01-n0082-ob-p0127	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1954-55 BED B 583-2	1	obi-v01-n0090-ob-p0137	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1955	1	obi-v01-n0090-ob-p0137	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1955-56	1	obi-v05-n0062-re-p0137	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1955-56 BED B 474-2	1	obi-v01-n0003-ob-p0008	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1956-60	1	obi-v05-n0064-tx-p0139	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1957-58 BED B 521-1	1	obi-v01-n0200-ob-p0340	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1957-58 BED B 600-7	1	obi-v02-n0061-ob-p0128	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1958-59 BED B 533-1	1	obi-v01-n0018-ob-p0038	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1958-59 BED B 622-6	1	obi-v03-n0170-ob-p0289	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1958-59,	1	obi-v04-n0100-ob-p0159	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 196-64	1	obi-v05-n0053-ob-p0128	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61 BED A	1	obi-v01-n0177-ob-p0304	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61 BED B 564-2	1	obi-v01-n0046-ob-p0074	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61 BED B 579-3	1	obi-v01-n0076-ob-p0119	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61 BED B 588-2	1	obi-v01-n0116-ob-p0188	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61 BED B 623-1	1	obi-v03-n0192-ob-p0315	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961, p. 13	1	obi-v01-n0046-ob-p0074	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961, p. 145	1	obi-v01-n0177-ob-p0304	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961, p. 15	1	obi-v01-n0124-ob-p0203	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961-62 BED B 530-1	1	obi-v01-n0014-ob-p0033	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961-62 BED B 600-7	1	obi-v02-n0079-ob-p0163	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961-62 BED B 608-2	1	obi-v02-n0043-ob-p0082	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961-64	1	obi-v04-n0007-re-p0010	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962 (?1961)	1	obi-v01-n0113-ob-p0185	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962, p. 19	1	obi-v02-n0043-ob-p0082	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 513-4	1	obi-v01-n0199-ob-p0339	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 529-1	1	obi-v01-n0013-ob-p0032	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 547-1	1	obi-v01-n0025-ob-p0046	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 567-2	1	obi-v01-n0049-ob-p0080	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 582-5	1	obi-v01-n0087-ob-p0133	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 600-7	1	obi-v02-n0099-re-p0192	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 602-5	1	obi-v02-n0014-ob-p0021	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, no. 6, p. 25	1	obi-v01-n0215-ob-p0365	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, p. 27-8	1	obi-v01-n0014-ob-p0033	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, p. 28	1	obi-v01-n0025-ob-p0046	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, p. 29	1	obi-v01-n0049-ob-p0080	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, p. 31, no. 47	1	obi-v01-n0087-ob-p0133	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963-64 BED B 568-7	1	obi-v01-n0103-ob-p0171	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963-64 BED B 579-4	1	obi-v01-n0078-ob-p0123	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963-64 BED B 597-4	1	obi-v01-n0155-ob-p0259	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964	1	obi-v01-n0164-ob-p0274	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964, p. 20, no. 3	1	obi-v01-n0155-ob-p0259	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964, p. 21, no. 20	1	obi-v01-n0103-ob-p0171	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964, p. 22 (no. 26)	1	obi-v01-n0078-ob-p0123	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964-65 BED B 583-1	1	obi-v01-n0089-ob-p0136	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964-65 BED B 588-4	1	obi-v01-n0222-re-p0376	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964-65 BED B 590-2	1	obi-v01-n0123-ob-p0202	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965, p. 34	1	obi-v01-n0123-ob-p0202	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965-66 BED B 552-2 & B 594-3	1	obi-v01-n0140-ob-p0226	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965-66 BED B 583-1	1	obi-v01-n0088-ob-p0134	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965-66 BED B 600-7	1	obi-v02-n0012-ob-p0018	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965-66 BED B 602-4	1	obi-v02-n0013-ob-p0020	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965-66 BED B 608-3	1	obi-v02-n0044-ob-p0083	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1966, p.	1	obi-v02-n0044-ob-p0083	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1966, p. 31 (no. 7)	1	obi-v01-n0089-ob-p0136	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1966-67 BED B 588-3	1	obi-v01-n0117-ob-p0189	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1967	1	obi-v01-n0117-ob-p0189	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1968-69	1	obi-v05-n0060-ob-p0135	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1969	1	obi-v01-n0018-ob-p0038	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1970-71 BED B 600-7	1	obi-v02-n0001-ob-p0001	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1971-72	1	obi-v05-n0014-ob-p0052	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1971-72 BED B 602-5	1	obi-v02-n0117-re-p0215	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1972-1973 BED B 630-5	1	obi-v03-n0031-ob-p0049	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1973	1	obi-v03-n0031-ob-p0049	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1973-74 BED B 600-7	1	obi-v02-n0062-ob-p0129	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1974-75 BED B 602-4	1	obi-v02-n0109-tx-p0206	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1977-78	1	obi-v04-n0097-ob-p0155	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 62-63	1	obi-v04-n0010-re-p0014	Grouped by recurring publication abbreviation.
fam-sip-catalogue	SIP no. 26, p. 55	12	obi-v02-n0016-ob-p0024 | obi-v02-n0137-tx-p0240 | obi-v02-n0138-tx-p0240 | obi-v02-n0139-tx-p0241 | obi-v02-n0140-ob-p0242	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 11, p. 19	1	obi-v01-n0029-ob-p0050	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 12, p. 21	1	obi-v01-n0212-ob-p0360	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 14, p. 25	1	obi-v01-n0045-ob-p0073	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 15, p. 26	1	obi-v01-n0052-ob-p0083	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 16, p. 29	1	obi-v01-n0059-ob-p0093	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 17, p. 13	1	obi-v01-n0204-re-p0346	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 17, p. 30	1	obi-v01-n0062-ob-p0097	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 19, p. 35	1	obi-v01-n0097-tx-p0151	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 20, p. 39	1	obi-v01-n0135-ob-p0218	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 22, p. 45	1	obi-v01-n0160-ob-p0267	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 24, p. 49	1	obi-v01-n0174-ob-p0298	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 25, p. 52	1	obi-v01-n0179-tx-p0306	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 27, p. 59	1	obi-v02-n0065-tx-p0137	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 28, p. 63	1	obi-v02-n0022-ob-p0041	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 29, p. 66	1	obi-v02-n0053-tx-p0093	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 3, p. 3	1	obi-v01-n0194-ob-p0329	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 30, p. 70	1	obi-v03-n0042-ob-p0068	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 31, p. 72	1	obi-v03-n0052-re-p0083	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 34, p. 83	1	obi-v03-n0025-ob-p0037	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 37, p. 89	1	obi-v03-n0038-ob-p0062	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 39, p. 95	1	obi-v03-n0043-ob-p0070	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 4, p. 4	1	obi-v01-n0195-ob-p0331	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 40, p. 101	1	obi-v03-n0046-re-p0074	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 42, p. 110	1	obi-v03-n0039-ob-p0065	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 8, p. 13	1	obi-v01-n0012-ob-p0029	Grouped by recurring leading label.
fam-sip-catalogue	SIP no. 9, p. 16	1	obi-v01-n0207-ob-p0352	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 26	78	obi-v03-n0002-re-p0002 | obi-v03-n0014-re-p0020 | obi-v03-n0015-ob-p0021 | obi-v03-n0016-ob-p0022 | obi-v03-n0016-re-p0023	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 91	77	obi-v03-n0001-ob-p0001 | obi-v03-n0008-re-p0011 | obi-v03-n0009-ob-p0012 | obi-v03-n0010-ob-p0013 | obi-v03-n0011-ob-p0014	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 71	12	obi-v02-n0016-ob-p0024 | obi-v02-n0137-tx-p0240 | obi-v02-n0138-tx-p0240 | obi-v02-n0139-tx-p0241 | obi-v02-n0140-ob-p0242	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 143	3	obi-v01-n0150-tx-p0253 | obi-v01-n0162-tx-p0272 | obi-v01-n0176-tx-p0302	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 80	3	obi-v01-n0034-re-p0056 | obi-v01-n0047-ob-p0075 | obi-v01-n0054-ob-p0086	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 107	2	obi-v01-n0128-ob-p0208 | obi-v01-n0143-ob-p0240	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 111	2	obi-v02-n0026-re-p0051 | obi-v02-n0053-tx-p0093	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 28	2	obi-v01-n0095-re-p0142 | obi-v01-n0169-ob-p0287	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 81	2	obi-v01-n0063-ob-p0099 | obi-v01-n0065-ob-p0102	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 84	2	obi-v01-n0154-ob-p0257 | obi-v01-n0161-ob-p0270	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 97	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 98	2	obi-v01-n0084-ob-p0129 | obi-v01-n0093-re-p0140	Grouped by recurring leading label.
fam-tn-catalogue	TN	1	obi-v01-n0202-re-p0343	Grouped by recurring leading label.
fam-tn-catalogue	TN p. 67	1	obi-v01-n0205-ob-p0347	Grouped by recurring leading label.
fam-tn-catalogue	TN, p.	1	obi-v01-n0195-ob-p0331	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 100	1	obi-v01-n0097-tx-p0156	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 100-106	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 101	1	obi-v01-n0108-tx-p0176	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 103	1	obi-v01-n0097-tx-p0151	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 106	1	obi-v01-n0121-tx-p0193	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 108	1	obi-v01-n0146-tx-p0246	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 109	1	obi-v01-n0187-ob-p0320	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 109, U Min Hswe, no. 53	1	obi-v02-n0023-ob-p0044	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 116	1	obi-v03-n0052-re-p0083	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 126	1	obi-v03-n0046-re-p0074	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 136	1	obi-v03-n0059-ob-p0095	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 144	1	obi-v03-n0039-ob-p0065	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 27	1	obi-v01-n0057-ob-p0091	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 29	1	obi-v01-n0181-ob-p0311	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 3	1	obi-v02-n0018-ob-p0029	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 51	1	obi-v03-n0042-ob-p0068	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 52	1	obi-v01-n0172-ob-p0291	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 54	1	obi-v02-n0091-ob-p0179	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 56	1	obi-v01-n0052-ob-p0083	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 57	1	obi-v02-n0046-ob-p0085	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 58-60	1	obi-v02-n0065-tx-p0137	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 6	1	obi-v01-n0148-ob-p0249	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 60	1	obi-v02-n0065-tx-p0137	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 61-62	1	obi-v02-n0024-ob-p0047	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 65	1	obi-v01-n0021-ob-p0042	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 66	1	obi-v01-n0012-ob-p0029	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 68	1	obi-v02-n0083-ob-p0170	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 69	1	obi-v01-n0070-ob-p0111	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 70	1	obi-v01-n0029-ob-p0050	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 73	1	obi-v01-n0004-ob-p0011	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 79	1	obi-v01-n0027-ob-p0048	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 82	1	obi-v01-n0130-ob-p0211	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 83	1	obi-v02-n0041-ob-p0076	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 85	1	obi-v01-n0178-tx-p0305	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 86	1	obi-v01-n0179-tx-p0306	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 87	1	obi-v01-n0186-ob-p0319	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 88	1	obi-v02-n0022-ob-p0041	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 89	1	obi-v02-n0050-ob-p0089	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 91, U Min Hswe, no. 63	1	obi-v02-n0098-ob-p0190	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 92	1	obi-v01-n0007-ob-p0022	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 93	1	obi-v01-n0183-ob-p0315	Grouped by recurring leading label.
fam-tn-catalogue	TN, p. 96	1	obi-v02-n0118-re-p0217	Grouped by recurring leading label.
