raw_reference_string	family_id	source_family_id	source_work_key	work_candidate_id	bibtex_key	locator	locator_type	resolution_status	resolution_level	match_type	match_confidence	evidence	needs_human_review	notes
UEM no. 23, p. 44	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	23, p. 44	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 24, p. 46	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	24, p. 46	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 25, p. 48	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	25, p. 48	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 26, p. 49	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	26, p. 49	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 28, p. 52	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	28, p. 52	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 29, p. 50	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	29, p. 50	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 29, p. 54	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	29, p. 54	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 3, p. 3	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	3, p. 3	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 30, p. 57	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	30, p. 57	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 58	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 58	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 65	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 65	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 72	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 72	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 76	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 76	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 78	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 78	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 79	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 79	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 84	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 84	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 86	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 86	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 31, p. 88	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	31, p. 88	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 32, p. 90	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	32, p. 90	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 33, p. 69	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	33, p. 69	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 33, p. 91	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	33, p. 91	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 35, p. 95	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	35, p. 95	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 36, p. 99	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	36, p. 99	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 37 p. 102	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	37, p. 102	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 37, p. 104	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	37, p. 104	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 37, p. 106	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	37, p. 106	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 40, p. 112	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	40, p. 112	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 41, p. 113	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	41, p. 113	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
